Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
DENV1,-0.6360130099974539,-2.3713118802192135,0.0,0.0,249,249,XR_936967;XR_944812;XR_923257;XR_929599;XR_938256;XR_946543;XR_946617;XR_944925;XR_938746;XR_947993;XR_940138;XR_949871;XR_941361;XR_245277;XR_948298;XR_244373;XR_243740;XR_943867;XR_928362;XR_923927;XR_934749;XR_933871;XR_930332;XR_928826;XR_944957;XR_933890;XR_934222;XR_927235;XR_926603;XR_946386;XR_947200;XR_930580;XR_936361;XR_934153;XR_941746;XR_246494;XR_923318;XR_922650;XR_949335;XR_947756;NM_001007563;XR_944185;XR_242166;XR_922168;XR_950269;XR_941574;XR_933073;XR_243907;XR_946699;XR_926497;XM_017015412;NM_001005473;NM_001080497;NM_001144994;NM_001145064;NM_001237;NM_001408;NM_002272;NM_003014;NM_004523;NM_004617;NM_005225;NM_007127;NM_018154;NM_018279;NM_133639;NM_139278;NM_145865;NM_199511;NR_003950;NR_120598;XM_024450747;XR_242848;XR_243327;XR_243788;XR_245151;XR_246689;XR_922296;XR_923759;XR_924515;XR_924597;XR_925212;XR_925336;XR_925630;XR_925737;XR_926295;XR_926300;XR_926477;XR_926759;XR_927091;XR_928431;XR_929025;XR_929439;XR_929515;XR_929540;XR_930270;XR_930807;XR_930961;XR_931119;XR_932655;XR_932659;XR_932846;XR_933049;XR_933542;XR_934709;XR_934823;XR_935275;XR_935449;XR_935591;XR_936336;XR_936817;XR_936960;XR_937389;XR_937576;XR_938011;XR_938274;XR_938724;XR_939360;XR_939584;XR_939762;XR_940058;XR_941082;XR_941265;XR_941565;XR_941719;XR_942079;XR_943034;XR_943149;XR_943786;XR_943946;XR_944031;XR_944092;XR_944109;XR_944197;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946762;XR_946813;XR_946886;XR_946912;XR_946984;XR_946991;XR_947082;XR_947155;XR_947255;XR_947610;XR_948141;XR_949328;XR_949603;XR_949614;XR_950273;XR_950387;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035;XR_947118;XR_947722;XR_935131;XR_935939;NR_109779;XR_926456;XR_939389;XR_925675;XR_930448;XR_932506;XR_925020;XR_923732;XR_934884;XR_947744;XR_947067;XR_948815;XR_244126;XR_246575;XR_927599;NM_001013257;XR_927844;XR_428755;XR_938114;XR_247234;XR_935087;XR_932609;XR_936965;XR_931723;XR_923048;XR_934224;XR_935432;XR_940538;XR_931142;XR_948374;XR_940258;XR_936165;XR_932489;XR_935223;XR_942770;XR_926697;XR_427677;XR_929197;XR_933623;XR_932287;XR_931705;XR_937583;XR_928896;XR_947297;XR_922480;XR_245000;XR_933105;XR_926698;XR_939059;XR_244468;XR_940241;XR_430558;XR_933516;XR_928276;XR_933083;XR_926706;XR_930439;XR_943849;XR_927513;XR_949274;XR_935974;XR_938452;XR_930806;XR_927146;XR_938308;XR_928434;XR_938580;XR_947578;XR_923109;XR_923645;XR_923639;XR_930402;XR_943973;XR_928275;XR_929789;XR_929442;XR_942714;XR_943913;XR_928614;XR_427440;XR_923592;XR_939621,XR_242848;XR_243327;XR_243788;XR_245151;XR_246689;XR_922296;XR_923759;XR_924515;XR_924597;XR_925212;XR_925336;XR_925630;XR_925737;XR_926295;XR_926300;XR_926477;XR_926759;XR_927091;XR_928431;XR_929025;XR_929439;XR_929515;XR_929540;XR_930270;XR_930807;XR_930961;XR_931119;XR_932655;XR_932659;XR_932846;XR_933049;XR_933542;XR_934709;XR_934823;XR_935275;XR_935449;XR_935591;XR_936336;XR_936817;XR_936960;XR_937389;XR_937576;XR_938011;XR_938274;XR_938724;XR_939360;XR_939584;XR_939762;XR_940058;XR_941082;XR_941265;XR_941565;XR_941719;XR_942079;XR_943034;XR_943149;XR_943786;XR_943946;XR_944031;XR_944092;XR_944109;XR_944197;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946762;XR_946813;XR_946886;XR_946912;XR_946984;XR_946991;XR_947082;XR_947155;XR_947255;XR_947610;XR_948141;XR_949328;XR_949603;XR_949614;XR_950273;XR_950387;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035;XR_947118;XR_947722;XR_935131;XR_935939;NR_109779;XR_926456;XR_939389;XR_925675;XR_930448;XR_932506;XR_925020;XR_923732;XR_934884;XR_947744;XR_947067;XR_948815;XR_244126;XR_246575;XR_927599;NM_001013257;XR_927844;XR_428755;XR_938114;XR_247234;XR_935087;XR_932609;XR_936965;XR_931723;XR_923048;XR_934224;XR_935432;XR_940538;XR_931142;XR_948374;XR_940258;XR_936165;XR_932489;XR_935223;XR_942770;XR_926697;XR_427677;XR_929197;XR_933623;XR_932287;XR_931705;XR_937583;XR_928896;XR_947297;XR_922480;XR_245000;XR_933105;XR_926698;XR_939059;XR_244468;XR_940241;XR_430558;XR_933516;XR_928276;XR_933083;XR_926706;XR_930439;XR_943849;XR_927513;XR_949274;XR_935974;XR_938452;XR_930806;XR_927146;XR_938308;XR_928434;XR_938580;XR_947578;XR_923109;XR_923645;XR_923639;XR_930402;XR_943973;XR_928275;XR_929789;XR_929442;XR_942714;XR_943913;XR_928614;XR_427440;XR_923592;XR_939621
DENV2,-0.6853823814466278,-2.538010928685958,0.0,0.0,249,249,XR_936967;XR_944812;NM_005226;XR_923257;XR_929599;XR_938256;XR_946543;XR_946617;XR_944925;XR_938746;XR_947993;XR_940138;XR_949871;XR_941361;XR_002959736;XR_001743796;XR_245277;XR_948298;XR_244373;XR_243740;XR_943867;XR_928362;XR_923927;XR_934749;XR_933871;XR_002959734;XR_930332;XM_017004977;XR_928826;XR_944957;XR_933890;XR_934222;XR_927235;XR_929550;XR_926603;XR_946386;XR_947200;XR_930580;XR_936361;XR_934153;XR_941746;XR_246494;XR_923318;XR_922650;XR_949335;XR_944185;XR_242166;XR_922168;NM_002133;XR_950269;XR_941574;XR_933073;XR_243907;XR_946699;XR_926497;XR_929077;NM_001317406;NM_002373;NM_005345;XR_002959728;XR_002959730;XR_002959772;XR_002959825;XR_108730;XR_242051;XR_242848;XR_243327;XR_243788;XR_245151;XR_246689;XR_922199;XR_922296;XR_923759;XR_924515;XR_924597;XR_925212;XR_925336;XR_925630;XR_925737;XR_926295;XR_926300;XR_926477;XR_926759;XR_927091;XR_928431;XR_929025;XR_929439;XR_929515;XR_929540;XR_930270;XR_930807;XR_930961;XR_931119;XR_932655;XR_932659;XR_932846;XR_933049;XR_933542;XR_934709;XR_934823;XR_935275;XR_935449;XR_935591;XR_936336;XR_936817;XR_936960;XR_937389;XR_937576;XR_938011;XR_938274;XR_938449;XR_938724;XR_939360;XR_939584;XR_939762;XR_940058;XR_941082;XR_941265;XR_941565;XR_941719;XR_942079;XR_943034;XR_943149;XR_943786;XR_943946;XR_944031;XR_944092;XR_944109;XR_944197;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946813;XR_946886;XR_946912;XR_946984;XR_946991;XR_947082;XR_947155;XR_947255;XR_947610;XR_948141;XR_949328;XR_949603;XR_949614;XR_950140;XR_950273;XR_950387;XR_950905;XR_951290;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035;XR_241720;XR_947118;XR_947722;XR_935131;XR_935939;XR_950253;XR_926456;XR_939389;XR_925675;XR_930448;XR_932506;XR_925020;XR_923732;XR_934884;XR_947744;XR_947067;XR_948815;XR_002959679;XR_244126;XR_246575;XR_927599;XR_927844;XR_428755;XR_938114;XR_247234;XR_935087;XR_932609;XR_936965;XR_931723;XR_923048;XR_934224;XR_935432;XR_940538;XR_931142;XR_948374;XR_940258;XR_936165;XR_932489;XR_935223;XR_942770;XR_926697;XR_427677;XR_929197;XR_933623;XR_932287;XR_931705;XR_937583;XR_928896;XR_947297;XR_922480;XR_245000;XR_933105;XR_002959813;XR_926698;XR_939059;XR_244468;XR_940241;XR_430558;XR_933516;XR_928276;XR_933083;XR_926706;XR_930439;XR_943849;XR_944410;XR_927513;XR_949274;XR_935974;XR_938452;XR_930806;XR_927146;XR_938308;XR_928434;XR_938580;XR_947578;XR_923109;XR_923645;XR_923639;XR_930402;XR_943973;XR_928275;XR_929789;XR_929442;XR_942714;XR_943913;XR_928614;XR_427440;XR_923592;XR_939621,XR_002959728;XR_002959730;XR_002959772;XR_002959825;XR_108730;XR_242051;XR_242848;XR_243327;XR_243788;XR_245151;XR_246689;XR_922199;XR_922296;XR_923759;XR_924515;XR_924597;XR_925212;XR_925336;XR_925630;XR_925737;XR_926295;XR_926300;XR_926477;XR_926759;XR_927091;XR_928431;XR_929025;XR_929439;XR_929515;XR_929540;XR_930270;XR_930807;XR_930961;XR_931119;XR_932655;XR_932659;XR_932846;XR_933049;XR_933542;XR_934709;XR_934823;XR_935275;XR_935449;XR_935591;XR_936336;XR_936817;XR_936960;XR_937389;XR_937576;XR_938011;XR_938274;XR_938449;XR_938724;XR_939360;XR_939584;XR_939762;XR_940058;XR_941082;XR_941265;XR_941565;XR_941719;XR_942079;XR_943034;XR_943149;XR_943786;XR_943946;XR_944031;XR_944092;XR_944109;XR_944197;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946813;XR_946886;XR_946912;XR_946984;XR_946991;XR_947082;XR_947155;XR_947255;XR_947610;XR_948141;XR_949328;XR_949603;XR_949614;XR_950140;XR_950273;XR_950387;XR_950905;XR_951290;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035;XR_241720;XR_947118;XR_947722;XR_935131;XR_935939;XR_950253;XR_926456;XR_939389;XR_925675;XR_930448;XR_932506;XR_925020;XR_923732;XR_934884;XR_947744;XR_947067;XR_948815;XR_002959679;XR_244126;XR_246575;XR_927599;XR_927844;XR_428755;XR_938114;XR_247234;XR_935087;XR_932609;XR_936965;XR_931723;XR_923048;XR_934224;XR_935432;XR_940538;XR_931142;XR_948374;XR_940258;XR_936165;XR_932489;XR_935223;XR_942770;XR_926697;XR_427677;XR_929197;XR_933623;XR_932287;XR_931705;XR_937583;XR_928896;XR_947297;XR_922480;XR_245000;XR_933105;XR_002959813;XR_926698;XR_939059;XR_244468;XR_940241;XR_430558;XR_933516;XR_928276;XR_933083;XR_926706;XR_930439;XR_943849;XR_944410;XR_927513;XR_949274;XR_935974;XR_938452;XR_930806;XR_927146;XR_938308;XR_928434;XR_938580;XR_947578;XR_923109;XR_923645;XR_923639;XR_930402;XR_943973;XR_928275;XR_929789;XR_929442;XR_942714;XR_943913;XR_928614;XR_427440;XR_923592;XR_939621
EBOLA,-0.5754392389517975,-2.144196616647196,0.0,0.0,249,249,XR_936967;XR_944812;XR_929599;XR_938256;XR_946543;NM_001785;XR_946617;XR_944925;XR_938746;XR_947993;XR_940138;XR_949871;XR_941361;NR_033415;XR_948298;XR_943867;XR_928362;XR_934749;XR_933871;XR_930332;XR_928826;XR_944957;XR_934222;XR_927235;XR_929550;XR_926603;XR_946386;XR_947200;XR_930580;XR_936361;XR_934153;XR_941746;XR_949335;XR_947756;XR_944185;NM_201589;NM_020405;XR_950269;NM_030636;NM_007225;XR_926497;XR_929077;NM_000129;NM_000756;NM_001129908;NM_001145064;NM_001190479;NM_001305;NM_002207;NM_002353;NM_002428;NM_006691;NM_012244;NM_014505;NM_017831;NM_018945;NM_020431;NM_030775;NM_032160;NM_033103;NM_033260;NM_178171;NM_198573;NM_199511;NM_203451;NR_026857;NR_037701;NR_040050;NR_121587;NR_125409;NR_136706;NR_146897;XM_005273856;XM_006720775;XM_011545416;XM_017023545;XR_001743897;XR_001743986;XR_001746421;XR_001750105;XR_001750107;XR_001752766;XR_243788;XR_924515;XR_924597;XR_925336;XR_925630;XR_925737;XR_926295;XR_926300;XR_926477;XR_926759;XR_927091;XR_928431;XR_929025;XR_929439;XR_929540;XR_930270;XR_930807;XR_930961;XR_931119;XR_932655;XR_932659;XR_932846;XR_933049;XR_933542;XR_934709;XR_934823;XR_935275;XR_935449;XR_935591;XR_936336;XR_936817;XR_936960;XR_937389;XR_937576;XR_938011;XR_938274;XR_938724;XR_939360;XR_939584;XR_939762;XR_940058;XR_941082;XR_941265;XR_941565;XR_941719;XR_942079;XR_943034;XR_943786;XR_943946;XR_944031;XR_944092;XR_944109;XR_944197;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946762;XR_946813;XR_946886;XR_946912;XR_946984;XR_947082;XR_947155;XR_947255;XR_947610;XR_948141;XR_949328;XR_949603;XR_949614;XR_950273;XR_950387;XR_950905;XR_951290;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035;NR_026915;NM_020982;NM_014585;XR_947722;XR_935131;XR_935939;XR_950253;XM_017013735;XR_926456;XR_939389;XR_925675;XR_930448;XR_932506;XR_925020;NR_028308;XM_011529280;XR_934884;XR_947744;NM_001134848;XR_947067;XR_948815;XR_927599;XR_927844;XR_938114;XR_935087;XR_932609;XR_936965;NM_001194;XR_931723;XR_934224;XR_935432;XR_940538;XR_931142;XR_948374;XR_940258;NM_001482;XR_936165;XR_932489;XR_935223;XR_942770;XR_926697;XR_929197;XR_933623;XR_932287;XR_931705;XR_937583;XR_928896;XR_947297;NR_149067;XR_933105;XR_926698;XR_939059;XR_940241;XR_933516;XR_928276;XR_933083;XR_926706;XR_001747703;XR_930439;XR_943849;XR_944410;XR_927513;XR_949274;XR_935974;XR_938452;XR_930806;XR_927146;XR_938308;XR_928434;XR_938580;NM_152889;NR_135288;NM_178557;XR_930402;XR_943973;XR_928275;XR_929789;NR_037195;XR_929442;XR_942714;XR_943913;XR_001747604;XR_928614;XR_939621,XR_243788;XR_924515;XR_924597;XR_925336;XR_925630;XR_925737;XR_926295;XR_926300;XR_926477;XR_926759;XR_927091;XR_928431;XR_929025;XR_929439;XR_929540;XR_930270;XR_930807;XR_930961;XR_931119;XR_932655;XR_932659;XR_932846;XR_933049;XR_933542;XR_934709;XR_934823;XR_935275;XR_935449;XR_935591;XR_936336;XR_936817;XR_936960;XR_937389;XR_937576;XR_938011;XR_938274;XR_938724;XR_939360;XR_939584;XR_939762;XR_940058;XR_941082;XR_941265;XR_941565;XR_941719;XR_942079;XR_943034;XR_943786;XR_943946;XR_944031;XR_944092;XR_944109;XR_944197;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946762;XR_946813;XR_946886;XR_946912;XR_946984;XR_947082;XR_947155;XR_947255;XR_947610;XR_948141;XR_949328;XR_949603;XR_949614;XR_950273;XR_950387;XR_950905;XR_951290;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035;NR_026915;NM_020982;NM_014585;XR_947722;XR_935131;XR_935939;XR_950253;XM_017013735;XR_926456;XR_939389;XR_925675;XR_930448;XR_932506;XR_925020;NR_028308;XM_011529280;XR_934884;XR_947744;NM_001134848;XR_947067;XR_948815;XR_927599;XR_927844;XR_938114;XR_935087;XR_932609;XR_936965;NM_001194;XR_931723;XR_934224;XR_935432;XR_940538;XR_931142;XR_948374;XR_940258;NM_001482;XR_936165;XR_932489;XR_935223;XR_942770;XR_926697;XR_929197;XR_933623;XR_932287;XR_931705;XR_937583;XR_928896;XR_947297;NR_149067;XR_933105;XR_926698;XR_939059;XR_940241;XR_933516;XR_928276;XR_933083;XR_926706;XR_001747703;XR_930439;XR_943849;XR_944410;XR_927513;XR_949274;XR_935974;XR_938452;XR_930806;XR_927146;XR_938308;XR_928434;XR_938580;NM_152889;NR_135288;NM_178557;XR_930402;XR_943973;XR_928275;XR_929789;NR_037195;XR_929442;XR_942714;XR_943913;XR_001747604;XR_928614;XR_939621
HIV,-0.6928679165849086,-2.5677732573496983,0.0,0.0,249,249,XR_936967;XR_944812;XR_923257;XR_002959602;XR_929599;XR_938256;XR_946543;XR_946617;XR_944925;XR_938746;XR_947993;XR_940138;XR_949871;XR_941361;XR_002959736;XR_245277;XR_948298;XR_244373;XR_002959584;XR_243740;XR_943867;XR_928362;XR_923927;XR_934749;XR_933871;XR_002959734;XR_930332;XR_928826;XR_944957;XR_933890;XR_934222;XR_927235;XR_929550;XR_926603;XR_946386;XR_947200;XR_930580;XR_936361;XR_934153;XR_941746;XR_246494;XR_923318;XR_922650;XR_949335;XR_947756;XR_944185;XR_242166;XR_922168;XR_002959544;XR_950269;XR_941574;XR_933073;XR_243907;XR_946699;XR_926497;XR_929077;XR_002959614;XR_002959728;XR_002959730;XR_002959772;XR_002959825;XR_108730;XR_242051;XR_242848;XR_243327;XR_243788;XR_245151;XR_246689;XR_922199;XR_922296;XR_923759;XR_924515;XR_924597;XR_925212;XR_925336;XR_925630;XR_925737;XR_926295;XR_926300;XR_926477;XR_926759;XR_927091;XR_928431;XR_929025;XR_929439;XR_929515;XR_929540;XR_930270;XR_930807;XR_930961;XR_931119;XR_932655;XR_932659;XR_932846;XR_933049;XR_933542;XR_934709;XR_934823;XR_935275;XR_935449;XR_935591;XR_936336;XR_936817;XR_936960;XR_937389;XR_937576;XR_938011;XR_938274;XR_938449;XR_938724;XR_939360;XR_939584;XR_939762;XR_940058;XR_941082;XR_941265;XR_941565;XR_941719;XR_942079;XR_943034;XR_943149;XR_943786;XR_943946;XR_944031;XR_944092;XR_944109;XR_944197;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946762;XR_946813;XR_946886;XR_946912;XR_946984;XR_946991;XR_947082;XR_947155;XR_947255;XR_947610;XR_948141;XR_949328;XR_949603;XR_949614;XR_950140;XR_950273;XR_950387;XR_950905;XR_951290;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035;XR_241720;XR_947118;XR_935131;XR_935939;XR_950253;XR_926456;XR_939389;XR_925675;XR_930448;XR_932506;XR_925020;XR_923732;XR_934884;XR_947744;XR_947067;XR_948815;XR_002959679;XR_244126;XR_246575;XR_927599;XR_927844;XR_428755;XR_938114;XR_247234;XR_935087;XR_932609;XR_936965;XR_931723;XR_923048;XR_934224;XR_935432;XR_940538;XR_931142;XR_948374;XR_940258;XR_936165;XR_932489;XR_935223;XR_942770;XR_926697;XR_427677;XR_929197;XR_933623;XR_932287;XR_931705;XR_937583;XR_928896;XR_947297;XR_922480;XR_245000;XR_933105;XR_002959813;XR_926698;XR_939059;XR_244468;XR_940241;XR_430558;XR_933516;XR_928276;XR_933083;XR_926706;XR_930439;XR_943849;XR_944410;XR_927513;XR_949274;XR_935974;XR_938452;XR_930806;XR_927146;XR_938308;XR_928434;XR_938580;XR_947578;XR_923109;XR_923645;XR_923639;XR_930402;XR_002959510;XR_943973;XR_928275;XR_929789;XR_929442;XR_942714;XR_943913;XR_928614;XR_427440;XR_923592;XR_002959596;XR_939621,XR_002959614;XR_002959728;XR_002959730;XR_002959772;XR_002959825;XR_108730;XR_242051;XR_242848;XR_243327;XR_243788;XR_245151;XR_246689;XR_922199;XR_922296;XR_923759;XR_924515;XR_924597;XR_925212;XR_925336;XR_925630;XR_925737;XR_926295;XR_926300;XR_926477;XR_926759;XR_927091;XR_928431;XR_929025;XR_929439;XR_929515;XR_929540;XR_930270;XR_930807;XR_930961;XR_931119;XR_932655;XR_932659;XR_932846;XR_933049;XR_933542;XR_934709;XR_934823;XR_935275;XR_935449;XR_935591;XR_936336;XR_936817;XR_936960;XR_937389;XR_937576;XR_938011;XR_938274;XR_938449;XR_938724;XR_939360;XR_939584;XR_939762;XR_940058;XR_941082;XR_941265;XR_941565;XR_941719;XR_942079;XR_943034;XR_943149;XR_943786;XR_943946;XR_944031;XR_944092;XR_944109;XR_944197;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946762;XR_946813;XR_946886;XR_946912;XR_946984;XR_946991;XR_947082;XR_947155;XR_947255;XR_947610;XR_948141;XR_949328;XR_949603;XR_949614;XR_950140;XR_950273;XR_950387;XR_950905;XR_951290;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035;XR_241720;XR_947118;XR_935131;XR_935939;XR_950253;XR_926456;XR_939389;XR_925675;XR_930448;XR_932506;XR_925020;XR_923732;XR_934884;XR_947744;XR_947067;XR_948815;XR_002959679;XR_244126;XR_246575;XR_927599;XR_927844;XR_428755;XR_938114;XR_247234;XR_935087;XR_932609;XR_936965;XR_931723;XR_923048;XR_934224;XR_935432;XR_940538;XR_931142;XR_948374;XR_940258;XR_936165;XR_932489;XR_935223;XR_942770;XR_926697;XR_427677;XR_929197;XR_933623;XR_932287;XR_931705;XR_937583;XR_928896;XR_947297;XR_922480;XR_245000;XR_933105;XR_002959813;XR_926698;XR_939059;XR_244468;XR_940241;XR_430558;XR_933516;XR_928276;XR_933083;XR_926706;XR_930439;XR_943849;XR_944410;XR_927513;XR_949274;XR_935974;XR_938452;XR_930806;XR_927146;XR_938308;XR_928434;XR_938580;XR_947578;XR_923109;XR_923645;XR_923639;XR_930402;XR_002959510;XR_943973;XR_928275;XR_929789;XR_929442;XR_942714;XR_943913;XR_928614;XR_427440;XR_923592;XR_002959596;XR_939621
HRV,-0.9999999999999492,-3.711083505084393,0.0,0.0,249,249,NR_151704;NR_033557;NM_001195216;NM_001128147;XM_017002362;XM_024451670;XM_005261571;NM_001163438;XM_017018981;XR_001738100;XR_928434;XR_938580;XM_011524231;XM_024452732;XR_002957996;NM_001143821;XM_024450582;NM_001126051;NM_003083;XR_947578;NM_001161376;XR_001749167;XR_923109;NM_001040274;XR_001740258;NR_003691;NR_103771;XM_024449818;XR_923645;NR_038362;NR_002742;NR_027374;NM_001351348;XM_017021978;NM_001190796;NM_015174;XR_002957012;XM_017027260;NM_001828;XR_001743918;XR_001753954;XM_005253918;XM_017018514;XR_923639;NM_001289174;NM_001267598;NR_134963;XM_017001882;NM_001302;NR_121674;NR_109889;XM_024446837;NM_152889;XM_017024116;NR_125970;NR_135288;XR_002959457;NR_029378;NR_148965;XM_011530552;NM_153365;NM_178557;XM_005250962;XR_930402;NM_001005328;XM_011523098;XM_011516150;NM_001172699;XM_005246948;NR_004855;NR_146317;NM_001200016;XM_011545160;XR_002959510;NM_032036;XM_011519122;XM_017014122;XM_011543671;XR_002957300;NR_120521;NM_020764;XM_006712521;XM_017006185;NR_002711;NR_153414;XR_001739866;XR_001739825;XM_011529208;NM_001782;NM_001145710;NM_019119;XM_017006299;XR_001754334;NR_046734;XM_017019511;XR_001745538;XR_943973;XM_017019501;NM_004202;XR_001747258;NM_001248000;NM_014168;NR_125429;XM_005250108;NM_004093;NR_040017;NM_001009610;XM_024447636;NM_001232;XR_001747275;NM_007040;NM_006678;XM_017014428;NR_131192;NR_024061;NM_001129742;XM_011522615;XM_011535684;NM_001127228;NR_135290;XM_011540260;NR_003670;NM_003530;XR_002957595;NM_182491;NM_020232;NM_001286559;NM_000266;XR_001742101;XM_011539327;NR_110506;NM_004126;XM_011513717;XM_011522450;XR_002956508;XR_001746427;NM_001323030;NM_002547;XR_928275;NR_002920;NR_146300;NR_120611;XM_017028569;XR_929789;XR_001742822;NR_037195;XR_001746028;XR_002958335;NM_001278235;NR_104223;XM_011527899;XR_001755063;NM_022908;XM_017020776;XR_002957237;NR_015407;NR_120595;XM_024449415;NM_014208;XM_017001139;NR_040434;XR_929442;NM_052899;XR_001749112;NR_110554;NR_131238;XR_001752116;NM_152343;NR_051996;XM_017013603;NR_038926;NR_002312;XR_942714;NM_033085;NM_001002762;NM_001318371;XM_011519064;NR_027471;NM_001242589;XR_002958558;NR_002450;XR_001740225;NR_000008;NR_146322;XR_943913;XR_001752061;NM_148170;XM_017005717;XR_001741041;NM_001898;XR_001747604;NR_103768;NM_001205272;XM_011544587;NR_027321;NR_037500;NM_000575;NM_199328;NM_016403;NM_013340;XR_001744085;NM_032239;XM_011516005;XM_011515960;XM_011528039;NR_003035;XR_001737618;NM_001145205;NM_012281;XR_928614;NM_198989;NR_026965;NM_198277;XM_005267318;NM_019046;NR_034113;NM_052859;NR_026913;NM_000074;NR_102684;XM_024449171;NR_040071;NM_002990;XR_427440;NM_006536;XR_002958212;NR_024523;XM_024451328;NM_000090;XR_923592;XR_002959596;NR_136642;NM_001353388;NR_033343;NM_197958;XR_001747513;NM_001322820;NR_049718;NR_038856;NR_003563;NR_001591;NR_120495;XR_001742872;NM_000518;NR_131782;NR_152216;XR_939621;NR_145670;NM_052863,NR_151704;NR_033557;NM_001195216;NM_001128147;XM_017002362;XM_024451670;XM_005261571;NM_001163438;XM_017018981;XR_001738100;XR_928434;XR_938580;XM_011524231;XM_024452732;XR_002957996;NM_001143821;XM_024450582;NM_001126051;NM_003083;XR_947578;NM_001161376;XR_001749167;XR_923109;NM_001040274;XR_001740258;NR_003691;NR_103771;XM_024449818;XR_923645;NR_038362;NR_002742;NR_027374;NM_001351348;XM_017021978;NM_001190796;NM_015174;XR_002957012;XM_017027260;NM_001828;XR_001743918;XR_001753954;XM_005253918;XM_017018514;XR_923639;NM_001289174;NM_001267598;NR_134963;XM_017001882;NM_001302;NR_121674;NR_109889;XM_024446837;NM_152889;XM_017024116;NR_125970;NR_135288;XR_002959457;NR_029378;NR_148965;XM_011530552;NM_153365;NM_178557;XM_005250962;XR_930402;NM_001005328;XM_011523098;XM_011516150;NM_001172699;XM_005246948;NR_004855;NR_146317;NM_001200016;XM_011545160;XR_002959510;NM_032036;XM_011519122;XM_017014122;XM_011543671;XR_002957300;NR_120521;NM_020764;XM_006712521;XM_017006185;NR_002711;NR_153414;XR_001739866;XR_001739825;XM_011529208;NM_001782;NM_001145710;NM_019119;XM_017006299;XR_001754334;NR_046734;XM_017019511;XR_001745538;XR_943973;XM_017019501;NM_004202;XR_001747258;NM_001248000;NM_014168;NR_125429;XM_005250108;NM_004093;NR_040017;NM_001009610;XM_024447636;NM_001232;XR_001747275;NM_007040;NM_006678;XM_017014428;NR_131192;NR_024061;NM_001129742;XM_011522615;XM_011535684;NM_001127228;NR_135290;XM_011540260;NR_003670;NM_003530;XR_002957595;NM_182491;NM_020232;NM_001286559;NM_000266;XR_001742101;XM_011539327;NR_110506;NM_004126;XM_011513717;XM_011522450;XR_002956508;XR_001746427;NM_001323030;NM_002547;XR_928275;NR_002920;NR_146300;NR_120611;XM_017028569;XR_929789;XR_001742822;NR_037195;XR_001746028;XR_002958335;NM_001278235;NR_104223;XM_011527899;XR_001755063;NM_022908;XM_017020776;XR_002957237;NR_015407;NR_120595;XM_024449415;NM_014208;XM_017001139;NR_040434;XR_929442;NM_052899;XR_001749112;NR_110554;NR_131238;XR_001752116;NM_152343;NR_051996;XM_017013603;NR_038926;NR_002312;XR_942714;NM_033085;NM_001002762;NM_001318371;XM_011519064;NR_027471;NM_001242589;XR_002958558;NR_002450;XR_001740225;NR_000008;NR_146322;XR_943913;XR_001752061;NM_148170;XM_017005717;XR_001741041;NM_001898;XR_001747604;NR_103768;NM_001205272;XM_011544587;NR_027321;NR_037500;NM_000575;NM_199328;NM_016403;NM_013340;XR_001744085;NM_032239;XM_011516005;XM_011515960;XM_011528039;NR_003035;XR_001737618;NM_001145205;NM_012281;XR_928614;NM_198989;NR_026965;NM_198277;XM_005267318;NM_019046;NR_034113;NM_052859;NR_026913;NM_000074;NR_102684;XM_024449171;NR_040071;NM_002990;XR_427440;NM_006536;XR_002958212;NR_024523;XM_024451328;NM_000090;XR_923592;XR_002959596;NR_136642;NM_001353388;NR_033343;NM_197958;XR_001747513;NM_001322820;NR_049718;NR_038856;NR_003563;NR_001591;NR_120495;XR_001742872;NM_000518;NR_131782;NR_152216;XR_939621;NR_145670;NM_052863
