Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
STAPH,-0.29650782579336954,-1.1000679846892454,0.141,1.0,249,249,NM_005623;NM_001190452;NM_002993;XM_011542933;XM_011527200;NM_024292;XM_017025237;NM_153337;NR_026867;NM_002994;NM_024742;NM_001030060;NM_001308078;NM_000064;XM_017016396;XM_017004231;NM_005290;NM_003392;XR_001756000;XM_011545342;XM_011526445;NR_144376;XR_944185;XM_005256552;XM_006715555;XM_011519932;NM_001324462;NM_002982;XR_001738443;XM_011534088;XM_011534416;XM_024446695;XR_001746733;XM_017018451;NM_031419;XM_017009242;XM_017005874;XM_006711194;XM_017026873;XM_017027389;NM_002704;NM_001145402;NM_001322816;NM_018406;NM_001710;XR_929077;NM_000384;NM_000429;NM_000584;NM_000594;NM_000641;NM_000758;NM_001009614;NM_001085;NM_001101340;NM_001127380;NM_001165252;NM_001190476;NM_001190478;NM_001199622;NM_001256302;NM_001258359;NM_001277145;NM_001278160;NM_001281746;NM_001286645;NM_001291976;NM_001310315;NM_001351682;NM_001354840;NM_001394;NM_001570;NM_001964;NM_002089;NM_002228;NM_002546;NM_002638;NM_003407;NM_003862;NM_003897;NM_004771;NM_005092;NM_005195;NM_005252;NM_005345;NM_005764;NM_006078;NM_006236;NM_006779;NM_013278;NM_016521;NM_020529;NM_020783;NM_022159;NM_030754;NM_030816;NM_031958;NM_031960;NM_133447;NM_145304;NM_182919;NR_001555;NR_024032;NR_027898;NR_028288;NR_030732;NR_031631;NR_033846;NR_033878;NR_034143;NR_036213;NR_038382;NR_038397;NR_038455;NR_046580;NR_103548;NR_103549;NR_109868;NR_110831;NR_123739;NR_125938;NR_130779;NR_131919;NR_132322;NR_132748;NR_135109;NR_138084;NR_144514;NR_146117;XM_005249745;XM_005250561;XM_005256134;XM_005265803;XM_005267119;XM_005268866;XM_005271291;XM_011514700;XM_011519907;XM_011522486;XM_011529128;XM_011530366;XM_011533829;XM_011534089;XM_011534447;XM_011535471;XM_011536095;XM_011539831;XM_011546001;XM_017002868;XM_017004055;XM_017004096;XM_017008693;XM_017008947;XM_017013145;XM_017014612;XM_017017455;XM_017019247;XM_017022505;XM_017022774;XM_017024857;XM_017026111;XM_017026872;XM_017028088;XM_024446532;XM_024450803;XM_024452421;XR_001737668;XR_001738297;XR_001738478;XR_001738756;XR_001739424;XR_001741520;XR_001741546;XR_001744197;XR_001744435;XR_001745276;XR_001745579;XR_001746428;XR_001746830;XR_001746899;XR_001747452;XR_001749148;XR_001749815;XR_001751661;XR_001751876;XR_001752876;XR_001753544;XR_001754467;XR_001754641;XR_001754972;XR_001755970;XR_002956355;XR_002956834;XR_002957216;XR_002958191;XR_002958646;XR_002958752;XR_002959423;XR_245151;XR_923759;XR_929439;XR_931119;XR_932846;XR_935591;XR_941082;XR_942079;XR_943034;XR_943786;XR_945481;XR_945493;XR_947082;XR_947610;XR_949614;XR_950387;NM_002090;XR_947118;NM_001190472;NR_106735;XM_011513362;XM_017013884;NM_006382;XR_001752674;XR_926456;XM_017006168;XR_923732;NM_001190708;NR_027378;NR_022014;XR_002956198;NR_132964;NM_002852;NM_001190470;XM_024453362;XR_001741747;XM_011530290;NM_152990;NM_020754;XR_948374;XR_001741042;NM_001190702;NM_175052;XR_944410;NR_146151;XM_024448431;XM_005260935;NM_001161376;NM_152343;NM_000074;NM_002990,NR_027898;NR_028288;NR_030732;NR_031631;NR_033846;NR_033878;NR_034143;NR_036213;NR_038382;NR_038397;NR_038455;NR_046580;NR_103548;NR_103549;NR_109868;NR_110831;NR_123739;NR_125938;NR_130779;NR_131919;NR_132322;NR_132748;NR_135109;NR_138084;NR_144514;NR_146117;XM_005249745;XM_005250561;XM_005256134;XM_005265803;XM_005267119;XM_005268866;XM_005271291;XM_011514700;XM_011519907;XM_011522486;XM_011529128;XM_011530366;XM_011533829;XM_011534089;XM_011534447;XM_011535471;XM_011536095;XM_011539831;XM_011546001;XM_017002868;XM_017004055;XM_017004096;XM_017008693;XM_017008947;XM_017013145;XM_017014612;XM_017017455;XM_017019247;XM_017022505;XM_017022774;XM_017024857;XM_017026111;XM_017026872;XM_017028088;XM_024446532;XM_024450803;XM_024452421;XR_001737668;XR_001738297;XR_001738478;XR_001738756;XR_001739424;XR_001741520;XR_001741546;XR_001744197;XR_001744435;XR_001745276;XR_001745579;XR_001746428;XR_001746830;XR_001746899;XR_001747452;XR_001749148;XR_001749815;XR_001751661;XR_001751876;XR_001752876;XR_001753544;XR_001754467;XR_001754641;XR_001754972;XR_001755970;XR_002956355;XR_002956834;XR_002957216;XR_002958191;XR_002958646;XR_002958752;XR_002959423;XR_245151;XR_923759;XR_929439;XR_931119;XR_932846;XR_935591;XR_941082;XR_942079;XR_943034;XR_943786;XR_945481;XR_945493;XR_947082;XR_947610;XR_949614;XR_950387;NM_002090;XR_947118;NM_001190472;NR_106735;XM_011513362;XM_017013884;NM_006382;XR_001752674;XR_926456;XM_017006168;XR_923732;NM_001190708;NR_027378;NR_022014;XR_002956198;NR_132964;NM_002852;NM_001190470;XM_024453362;XR_001741747;XM_011530290;NM_152990;NM_020754;XR_948374;XR_001741042;NM_001190702;NM_175052;XR_944410;NR_146151;XM_024448431;XM_005260935;NM_001161376;NM_152343;NM_000074;NM_002990
HSV1,-0.26336039278614815,-0.9785940274334943,0.582,1.0,249,249,NM_002458;NM_000095;XR_936967;NM_198532;NM_000256;XM_011537232;XM_017014127;XM_017013332;NR_024008;NM_001291986;XM_011512690;XM_017028539;XR_001745427;XM_017012734;XM_017004625;XR_002956973;NR_135317;XM_017010114;NM_020405;NM_001322842;NM_001220778;NM_002457;XM_017020794;NM_002409;XM_011511522;NM_001142806;XM_011523450;XM_024451970;XM_017023563;NR_002728;NM_001167676;XM_024451752;NR_024046;XM_017025919;NR_002587;NM_001304359;XM_011536177;NR_125845;NR_131012;NM_001124;NR_002594;NM_005985;XM_024448764;NM_178468;NM_000201;NM_001143976;NM_000383;NM_000517;NM_000612;NM_001005238;NM_001014440;NM_001080461;NM_001080482;NM_001101340;NM_001145033;NM_001198954;NM_001199455;NM_001199691;NM_001205252;NM_001207052;NM_001243079;NM_001286379;NM_001289053;NM_001291739;NM_001305878;NM_001310315;NM_001324309;NM_001346810;NM_001362;NM_001896;NM_001946;NM_002196;NM_002229;NM_002478;NM_002479;NM_003378;NM_003655;NM_003897;NM_004158;NM_004352;NM_005169;NM_005252;NM_005281;NM_005618;NM_005634;NM_006160;NM_012217;NM_013376;NM_015879;NM_016202;NM_020307;NM_021195;NM_021978;NM_032192;NM_032551;NM_033068;NM_033341;NM_052841;NM_058230;NM_145288;NM_152421;NM_198565;NM_203434;NM_207518;NM_212556;NR_003020;NR_003064;NR_003068;NR_027621;NR_029423;NR_033400;NR_033408;NR_033923;NR_034088;NR_038286;NR_046235;NR_046631;NR_102400;NR_103767;NR_126358;NR_135205;NR_135321;NR_135805;NR_144551;NR_145132;NR_146868;NR_149054;NR_149095;XM_005250452;XM_005250561;XM_005257705;XM_005259263;XM_005260436;XM_005268408;XM_005277913;XM_006711977;XM_006718489;XM_006724108;XM_011510990;XM_011515484;XM_011516447;XM_011516745;XM_011520156;XM_011523224;XM_011525399;XM_011528161;XM_011528184;XM_011528864;XM_011529681;XM_011531216;XM_011532269;XM_011532724;XM_011535223;XM_011537795;XM_011543607;XM_011543709;XM_011543774;XM_011544393;XM_017005378;XM_017008944;XM_017009424;XM_017009790;XM_017009995;XM_017010233;XM_017011961;XM_017012472;XM_017012792;XM_017012798;XM_017012949;XM_017019386;XM_017020406;XM_017021067;XM_017022505;XM_017024761;XM_017027551;XM_017027845;XM_017028803;XM_017029034;XM_017030006;XM_024446248;XM_024446844;XM_024446981;XM_024447395;XM_024448309;XM_024450712;XM_024450803;XM_024451224;XM_024453251;XM_024453286;XM_024454159;XM_024454237;XM_024454343;XR_001737869;XR_001745007;XR_001745827;XR_001746135;XR_001749276;XR_001752716;XR_001753050;XR_001753444;XR_001754582;XR_001755492;XR_002956627;XR_002958013;XR_002958197;XR_002959730;XR_002959825;XR_926300;XR_926759;XR_928431;XR_933049;XR_938274;XR_945577;XR_945601;XR_946984;XR_950905;XM_017023575;NR_027181;XR_002956372;NM_005384;XR_001749428;NM_203407;XM_011509597;XM_017023984;NM_001288609;NR_136614;XR_001751932;XM_011513342;NM_002699;XM_024447970;XR_001753519;NR_000012;XM_011520492;NM_020689;NR_026675;NM_014817;XR_247234;NM_000558;XM_011539508;XR_001755725;NM_020376;NR_103773;XM_011522809;NM_002471;NR_026914;NR_002742;XR_002957595;NM_000266;NR_120611,NM_198565;NM_203434;NM_207518;NM_212556;NR_003020;NR_003064;NR_003068;NR_027621;NR_029423;NR_033400;NR_033408;NR_033923;NR_034088;NR_038286;NR_046235;NR_046631;NR_102400;NR_103767;NR_126358;NR_135205;NR_135321;NR_135805;NR_144551;NR_145132;NR_146868;NR_149054;NR_149095;XM_005250452;XM_005250561;XM_005257705;XM_005259263;XM_005260436;XM_005268408;XM_005277913;XM_006711977;XM_006718489;XM_006724108;XM_011510990;XM_011515484;XM_011516447;XM_011516745;XM_011520156;XM_011523224;XM_011525399;XM_011528161;XM_011528184;XM_011528864;XM_011529681;XM_011531216;XM_011532269;XM_011532724;XM_011535223;XM_011537795;XM_011543607;XM_011543709;XM_011543774;XM_011544393;XM_017005378;XM_017008944;XM_017009424;XM_017009790;XM_017009995;XM_017010233;XM_017011961;XM_017012472;XM_017012792;XM_017012798;XM_017012949;XM_017019386;XM_017020406;XM_017021067;XM_017022505;XM_017024761;XM_017027551;XM_017027845;XM_017028803;XM_017029034;XM_017030006;XM_024446248;XM_024446844;XM_024446981;XM_024447395;XM_024448309;XM_024450712;XM_024450803;XM_024451224;XM_024453251;XM_024453286;XM_024454159;XM_024454237;XM_024454343;XR_001737869;XR_001745007;XR_001745827;XR_001746135;XR_001749276;XR_001752716;XR_001753050;XR_001753444;XR_001754582;XR_001755492;XR_002956627;XR_002958013;XR_002958197;XR_002959730;XR_002959825;XR_926300;XR_926759;XR_928431;XR_933049;XR_938274;XR_945577;XR_945601;XR_946984;XR_950905;XM_017023575;NR_027181;XR_002956372;NM_005384;XR_001749428;NM_203407;XM_011509597;XM_017023984;NM_001288609;NR_136614;XR_001751932;XM_011513342;NM_002699;XM_024447970;XR_001753519;NR_000012;XM_011520492;NM_020689;NR_026675;NM_014817;XR_247234;NM_000558;XM_011539508;XR_001755725;NM_020376;NR_103773;XM_011522809;NM_002471;NR_026914;NR_002742;XR_002957595;NM_000266;NR_120611
HCMV,-0.23829067575390034,-0.8837029704978461,0.903,1.0,249,249,NM_000682;NM_001050;NM_000864;NM_007113;NR_148960;NM_153456;NM_003508;NM_001718;XM_005248755;NM_001507;NM_004789;NM_024581;NM_001007563;NM_004497;NM_201589;NM_002983;NM_138736;NM_005477;NR_024344;NM_013351;NM_015557;NM_002409;NM_002241;NM_022054;NM_080657;NM_018971;XR_002956347;NM_002155;NR_022008;NM_032435;NM_032505;NM_004335;NM_001719;XR_002956804;NM_001042;NM_018406;NM_000741;NM_001124758;XR_946699;NM_001172;XM_011514699;NM_001441;NR_110912;NM_003811;NM_002738;NM_001651;NM_000029;NM_000170;NM_000217;NM_000684;NM_000745;NM_000831;NM_000905;NM_001001821;NM_001005495;NM_001008537;NM_001013628;NM_001013653;NM_001013706;NM_001013735;NM_001024401;NM_001039111;NM_001080467;NM_001080830;NM_001101372;NM_001105574;NM_001137560;NM_001145080;NM_001145176;NM_001164405;NM_001176;NM_001197;NM_001202439;NM_001291281;NM_001294306;NM_001304438;NM_001306;NM_001317406;NM_001330522;NM_001355258;NM_001426;NM_001427;NM_001678;NM_001943;NM_001982;NM_002207;NM_002234;NM_002354;NM_002516;NM_002523;NM_002563;NM_002661;NM_002773;NM_003048;NM_003654;NM_003692;NM_003862;NM_003936;NM_004352;NM_004609;NM_004646;NM_004852;NM_004977;NM_005073;NM_005169;NM_005220;NM_005249;NM_005634;NM_006121;NM_006237;NM_006522;NM_007129;NM_007197;NM_012214;NM_013962;NM_014079;NM_014289;NM_014398;NM_014470;NM_014587;NM_015686;NM_015993;NM_016170;NM_016323;NM_017515;NM_017521;NM_017677;NM_017791;NM_017793;NM_017831;NM_018058;NM_018176;NM_018242;NM_018419;NM_018558;NM_018942;NM_019089;NM_019106;NM_020309;NM_020431;NM_020639;NM_020778;NM_021025;NM_021116;NM_021570;NM_021963;NM_021978;NM_022843;NM_024074;NM_024501;NM_024671;NM_031866;NM_031886;NM_032521;NM_052846;NM_052858;NM_052923;NM_080390;NM_133639;NM_138690;NM_138800;NM_139058;NM_139278;NM_144613;NM_152284;NM_152414;NM_153015;NM_153266;NM_153368;NM_173353;NM_173593;NM_175873;NM_178161;NM_178493;NM_178568;NM_198461;NM_198504;NM_198565;NM_198573;NM_207361;NR_003088;NR_024042;NR_024258;NR_027706;NR_036632;NR_036683;NR_037157;NR_040662;NR_110115;NR_126169;NR_135205;NR_146974;NR_147916;XM_005249914;XM_006720502;XM_006720775;XM_011532502;XM_011533383;XM_011534334;XM_017003427;XM_017008018;XM_017015393;XM_017019800;XM_017022959;XM_017029755;XM_024450747;XM_024452027;XR_001740998;XR_001746421;XR_001749930;XR_001752395;XR_002957833;XR_002959409;XR_925212;XR_925737;XR_934709;XR_944092;XR_944109;XR_944197;XR_946912;XR_241720;XR_947118;NM_002507;NM_015431;NM_181809;NM_004615;NM_175922;NM_001958;NM_000370;NM_001010917;NM_006741;NM_002699;NM_017767;NM_198582;XM_017014473;NR_038925;XM_011516980;XR_001742017;NM_004502;NM_006688;NM_152679;NM_000237;NM_001496;XM_017030005;NM_003054;NM_173567;NM_032727;NM_178557;NR_038926,NM_015557;NM_002409;NM_002241;NM_022054;NM_080657;NM_018971;XR_002956347;NM_002155;NR_022008;NM_032435;NM_032505;NM_004335;NM_001719;XR_002956804;NM_001042;NM_018406;NM_000741;NM_001124758;XR_946699;NM_001172;XM_011514699;NM_001441;NR_110912;NM_003811;NM_002738;NM_001651;NM_000029;NM_000170;NM_000217;NM_000684;NM_000745;NM_000831;NM_000905;NM_001001821;NM_001005495;NM_001008537;NM_001013628;NM_001013653;NM_001013706;NM_001013735;NM_001024401;NM_001039111;NM_001080467;NM_001080830;NM_001101372;NM_001105574;NM_001137560;NM_001145080;NM_001145176;NM_001164405;NM_001176;NM_001197;NM_001202439;NM_001291281;NM_001294306;NM_001304438;NM_001306;NM_001317406;NM_001330522;NM_001355258;NM_001426;NM_001427;NM_001678;NM_001943;NM_001982;NM_002207;NM_002234;NM_002354;NM_002516;NM_002523;NM_002563;NM_002661;NM_002773;NM_003048;NM_003654;NM_003692;NM_003862;NM_003936;NM_004352;NM_004609;NM_004646;NM_004852;NM_004977;NM_005073;NM_005169;NM_005220;NM_005249;NM_005634;NM_006121;NM_006237;NM_006522;NM_007129;NM_007197;NM_012214;NM_013962;NM_014079;NM_014289;NM_014398;NM_014470;NM_014587;NM_015686;NM_015993;NM_016170;NM_016323;NM_017515;NM_017521;NM_017677;NM_017791;NM_017793;NM_017831;NM_018058;NM_018176;NM_018242;NM_018419;NM_018558;NM_018942;NM_019089;NM_019106;NM_020309;NM_020431;NM_020639;NM_020778;NM_021025;NM_021116;NM_021570;NM_021963;NM_021978;NM_022843;NM_024074;NM_024501;NM_024671;NM_031866;NM_031886;NM_032521;NM_052846;NM_052858;NM_052923;NM_080390;NM_133639;NM_138690;NM_138800;NM_139058;NM_139278;NM_144613;NM_152284;NM_152414;NM_153015;NM_153266;NM_153368;NM_173353;NM_173593;NM_175873;NM_178161;NM_178493;NM_178568;NM_198461;NM_198504;NM_198565;NM_198573;NM_207361;NR_003088;NR_024042;NR_024258;NR_027706;NR_036632;NR_036683;NR_037157;NR_040662;NR_110115;NR_126169;NR_135205;NR_146974;NR_147916;XM_005249914;XM_006720502;XM_006720775;XM_011532502;XM_011533383;XM_011534334;XM_017003427;XM_017008018;XM_017015393;XM_017019800;XM_017022959;XM_017029755;XM_024450747;XM_024452027;XR_001740998;XR_001746421;XR_001749930;XR_001752395;XR_002957833;XR_002959409;XR_925212;XR_925737;XR_934709;XR_944092;XR_944109;XR_944197;XR_946912;XR_241720;XR_947118;NM_002507;NM_015431;NM_181809;NM_004615;NM_175922;NM_001958;NM_000370;NM_001010917;NM_006741;NM_002699;NM_017767;NM_198582;XM_017014473;NR_038925;XM_011516980;XR_001742017;NM_004502;NM_006688;NM_152679;NM_000237;NM_001496;XM_017030005;NM_003054;NM_173567;NM_032727;NM_178557;NR_038926
DENV1,-0.21506652034603427,-0.7997323590811486,0.986,1.0,249,249,NM_001565;NM_005101;NM_000095;NM_000104;NM_002176;NM_172138;NM_003956;NR_040090;NM_172140;NM_138456;NR_148960;NM_000256;NR_026867;XM_017019971;NM_024625;NM_002984;NM_002994;XM_011530077;NM_000067;NM_001278736;NM_000064;XR_929550;XM_011532103;NR_145429;NM_152592;XM_006715555;XM_011535486;NM_002982;NM_000089;NM_002983;XM_011521521;NM_000397;XR_002959544;XM_011529570;NM_007115;NM_002120;NM_031419;NR_074079;NM_022168;NM_001135147;NM_080657;NM_000479;NM_001965;NM_153711;NM_030952;NM_052941;NM_002155;NM_014314;XM_017026873;NM_006398;XM_011544554;XR_001736924;NM_004120;NM_001322816;NM_004335;NR_104133;NM_000358;NM_005082;NM_001710;NM_017633;NM_002006;NM_002164;XR_929077;NM_000229;NM_001001791;NM_000201;NM_000024;NM_000029;NM_000030;NM_000127;NM_000129;NM_000138;NM_000165;NM_000170;NM_000189;NM_000193;NM_000217;NM_000265;NM_000270;NM_000350;NM_000362;NM_000363;NM_000383;NM_000384;NM_000393;NM_000396;NM_000422;NM_000429;NM_000434;NM_000517;NM_000525;NM_000526;NM_000538;NM_000584;NM_000586;NM_000593;NM_000594;NM_000602;NM_000612;NM_000625;NM_000758;NM_000958;NM_000963;NM_001014440;NM_001032731;NM_001127380;NM_001145033;NM_001145373;NM_001165;NM_001282387;NM_001318207;NM_001330183;NM_001352910;NM_001354840;NM_001432;NM_001570;NM_001964;NM_002089;NM_002178;NM_002228;NM_002229;NM_002638;NM_002800;NM_003082;NM_003265;NM_003299;NM_003407;NM_003714;NM_003897;NM_003955;NM_004417;NM_004419;NM_004556;NM_004585;NM_004646;NM_005252;NM_005347;NM_005514;NM_005557;NM_005562;NM_006010;NM_006018;NM_006084;NM_006914;NM_007076;NM_012118;NM_012328;NM_014330;NM_014379;NM_014398;NM_014417;NM_015193;NM_015444;NM_016306;NM_016323;NM_018445;NM_020529;NM_021101;NM_021127;NM_022044;NM_022147;NM_030762;NM_138287;NM_138433;NM_145301;NM_153606;NM_171998;NM_177551;NM_207322;NR_001284;NR_015384;NR_026556;NR_027701;NR_033258;NR_036158;NR_036159;NR_040245;NR_049793;NR_073430;NR_110255;NR_125739;NR_149095;XM_005249745;XM_005254549;XM_005267119;XM_011510285;XM_011510797;XM_011515618;XM_011527432;XM_011529128;XM_011529254;XM_011533829;XM_011534447;XM_011538963;XM_017008383;XM_017008947;XM_017014612;XM_017027414;XM_017029908;XM_024446532;XM_024448960;XR_001737203;XR_001737736;XR_001739612;XR_001741069;XR_001742640;XR_001743043;XR_001747541;XR_001752777;XR_001752800;XR_001752852;XR_002957724;XR_002958752;XR_922199;XR_938449;XR_950140;XR_950905;XR_951290;XM_011544456;NM_000428;NM_002090;NM_002507;NM_000599;NM_000196;NM_001001437;XR_950253;NM_000704;NR_120528;NM_000370;NR_148221;NM_001010905;NM_002852;NM_000558;NM_177455;NM_004933;XR_001747560;NM_000237;NR_037191;NM_000185;NR_131935;XM_006719602;NR_026682;XR_944410;NM_000334;NM_000266;NM_000575;NM_000074;NM_000090;NM_000518,NR_074079;NM_022168;NM_001135147;NM_080657;NM_000479;NM_001965;NM_153711;NM_030952;NM_052941;NM_002155;NM_014314;XM_017026873;NM_006398;XM_011544554;XR_001736924;NM_004120;NM_001322816;NM_004335;NR_104133;NM_000358;NM_005082;NM_001710;NM_017633;NM_002006;NM_002164;XR_929077;NM_000229;NM_001001791;NM_000201;NM_000024;NM_000029;NM_000030;NM_000127;NM_000129;NM_000138;NM_000165;NM_000170;NM_000189;NM_000193;NM_000217;NM_000265;NM_000270;NM_000350;NM_000362;NM_000363;NM_000383;NM_000384;NM_000393;NM_000396;NM_000422;NM_000429;NM_000434;NM_000517;NM_000525;NM_000526;NM_000538;NM_000584;NM_000586;NM_000593;NM_000594;NM_000602;NM_000612;NM_000625;NM_000758;NM_000958;NM_000963;NM_001014440;NM_001032731;NM_001127380;NM_001145033;NM_001145373;NM_001165;NM_001282387;NM_001318207;NM_001330183;NM_001352910;NM_001354840;NM_001432;NM_001570;NM_001964;NM_002089;NM_002178;NM_002228;NM_002229;NM_002638;NM_002800;NM_003082;NM_003265;NM_003299;NM_003407;NM_003714;NM_003897;NM_003955;NM_004417;NM_004419;NM_004556;NM_004585;NM_004646;NM_005252;NM_005347;NM_005514;NM_005557;NM_005562;NM_006010;NM_006018;NM_006084;NM_006914;NM_007076;NM_012118;NM_012328;NM_014330;NM_014379;NM_014398;NM_014417;NM_015193;NM_015444;NM_016306;NM_016323;NM_018445;NM_020529;NM_021101;NM_021127;NM_022044;NM_022147;NM_030762;NM_138287;NM_138433;NM_145301;NM_153606;NM_171998;NM_177551;NM_207322;NR_001284;NR_015384;NR_026556;NR_027701;NR_033258;NR_036158;NR_036159;NR_040245;NR_049793;NR_073430;NR_110255;NR_125739;NR_149095;XM_005249745;XM_005254549;XM_005267119;XM_011510285;XM_011510797;XM_011515618;XM_011527432;XM_011529128;XM_011529254;XM_011533829;XM_011534447;XM_011538963;XM_017008383;XM_017008947;XM_017014612;XM_017027414;XM_017029908;XM_024446532;XM_024448960;XR_001737203;XR_001737736;XR_001739612;XR_001741069;XR_001742640;XR_001743043;XR_001747541;XR_001752777;XR_001752800;XR_001752852;XR_002957724;XR_002958752;XR_922199;XR_938449;XR_950140;XR_950905;XR_951290;XM_011544456;NM_000428;NM_002090;NM_002507;NM_000599;NM_000196;NM_001001437;XR_950253;NM_000704;NR_120528;NM_000370;NR_148221;NM_001010905;NM_002852;NM_000558;NM_177455;NM_004933;XR_001747560;NM_000237;NR_037191;NM_000185;NR_131935;XM_006719602;NR_026682;XR_944410;NM_000334;NM_000266;NM_000575;NM_000074;NM_000090;NM_000518
