Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
HIV,-0.3092200958364671,-1.156590586381122,0.048,0.4491,249,249,NM_005252;NM_000558;NM_001005238;NM_021978;NM_000256;NM_000517;NM_000201;NM_001080482;NM_000383;NM_000095;NM_000266;NM_001080461;NM_003897;NM_000612;NM_001014440;NM_001964;NM_003840;NM_015193;NM_000064;NM_001031834;NM_000797;NM_001013632;NM_000697;NM_001001888;NM_001013734;NM_001033056;NM_001080446;NR_001458;NM_001080830;NM_000702;NM_000479;NM_001039938;NM_000594;NM_001013628;NM_001029955;NM_001045;NM_001010908;NM_001001852;NM_000526;NM_001965;NM_000193;NM_019074;NM_003811;NM_000602;NM_000217;NM_001040874;NM_001015049;NM_001013706;NM_001085399;NM_001002029;NM_001100;NM_000641;NM_000704;NM_000954;NM_001039211;NM_000024;NM_000029;NM_000030;NM_000067;NM_000074;NM_000089;NM_000090;NM_000127;NM_000129;NM_000138;NM_000170;NM_000185;NM_000196;NM_000229;NM_000237;NM_000265;NM_000270;NM_000334;NM_000350;NM_000363;NM_000370;NM_000384;NM_000393;NM_000396;NM_000397;NM_000422;NM_000428;NM_000434;NM_000518;NM_000525;NM_000575;NM_000584;NM_000586;NM_000613;NM_000619;NM_000623;NM_000625;NM_000634;NM_000667;NM_000676;NM_000681;NM_000682;NM_000683;NM_000684;NM_000689;NM_000700;NM_000710;NM_000728;NM_000741;NM_000745;NM_000747;NM_000756;NM_000758;NM_000762;NM_000820;NM_000831;NM_000905;NM_000911;NM_000956;NM_000958;NM_000961;NM_000963;NM_001001396;NM_001001414;NM_001001437;NM_001001557;NM_001001791;NM_001001821;NM_001002762;NM_001004354;NM_001004432;NM_001004434;NM_001004456;NM_001005176;NM_001005328;NM_001005473;NM_001005495;NM_001006665;NM_001007563;NM_001008391;NM_001008537;NM_001008783;NM_001009610;NM_001009614;NM_001010847;NM_001010905;NM_001010917;NM_001010980;NM_001010987;NM_001011719;NM_001012508;NM_001013257;NM_001013653;NM_001013693;NM_001013699;NM_001013735;NM_001014448;NM_001015072;NM_001017368;NM_001018073;NM_001024611;NM_001024843;NM_001030001;NM_001030007;NM_001030060;NM_001032280;NM_001032367;NM_001032731;NM_001033521;NM_001034841;NM_001039111;NM_001039380;NM_001039396;NM_001039771;NM_001039792;NM_001039844;NM_001039905;NM_001040274;NM_001042;NM_001042679;NM_001044;NM_001048212;NM_001049;NM_001050;NM_001057;NM_001062;NM_001078172;NM_001080497;NM_001085;NM_001097634;NM_001098817;NM_001099221;NM_001099337;NM_001099439;NM_001099668;NM_001099783;NM_001099784;NM_001647;NM_001848;NM_002133;NM_002356;NM_002416;NM_002982;NM_002990;NM_003412;NM_012413;NM_016562;NM_019089;NM_145804;NM_178568;NR_003187;NR_026800;NR_132989;XR_002958284;NM_000358;NM_001099222;NM_001039888;NM_001029858;NM_000593;NM_001024948;NM_002293;NM_001017992;NM_000864;NM_001565;NM_001024401;NM_001025266;NM_000165;NM_000362;NM_001080467;NM_000871;NM_005226;NM_001098577;NM_000429;NM_001037582;NM_001089;NM_001089591;NM_001098621;NM_001025357;NM_001037165;NM_001004125;NM_001018024;NM_001007538;NM_001012968;NM_000189;NM_001007090;NM_001010844;NM_000599;NM_001024210;NM_001006622;NM_000538;NM_001048249;NM_000633;NM_000104;NM_014399,NM_000358;NM_001099222;NM_001039888;NM_001029858;NM_000593;NM_001024948;NM_002293;NM_001017992;NM_000864;NM_001565;NM_001024401;NM_001025266;NM_000165;NM_000362;NM_001080467;NM_000871;NM_005226;NM_001098577;NM_000429;NM_001037582;NM_001089;NM_001089591;NM_001098621;NM_001025357;NM_001037165;NM_001004125;NM_001018024;NM_001007538;NM_001012968;NM_000189;NM_001007090;NM_001010844;NM_000599;NM_001024210;NM_001006622;NM_000538;NM_001048249;NM_000633;NM_000104;NM_014399
STAPH,-0.2974259773430608,-1.1098387121839763,0.117,0.54225,249,249,NM_003407;NM_005252;XM_005250561;NM_001101340;XM_017022505;NM_003897;NM_001310315;XM_024450803;NM_001964;NM_001351682;XM_017024857;NM_031419;NM_006078;XR_001741546;XR_001751876;NM_000064;XM_011530366;NM_018406;NR_146117;NM_001190452;NR_146151;NM_024742;NM_013278;NR_132322;NM_005764;NM_001394;NM_006779;NM_000594;XM_005256552;XM_011527200;XM_011519932;XM_017018451;XR_949614;NM_001161376;NM_001190702;NM_001190470;NM_003862;NM_002089;XM_011545342;NM_000641;NR_106735;NM_001190708;NM_001190472;NM_001190476;XR_001746830;NM_000074;NM_000384;NM_000584;NM_000758;NM_001009614;NM_001030060;NM_001085;NM_001127380;NM_001145402;NM_001165252;NM_001190478;NM_001199622;NM_001256302;NM_001258359;NM_001277145;NM_001278160;NM_001281746;NM_001286645;NM_001291976;NM_001308078;NM_001322816;NM_001324462;NM_001354840;NM_001570;NM_001710;NM_002090;NM_002228;NM_002546;NM_002638;NM_002704;NM_002852;NM_002982;NM_002990;NM_002993;NM_002994;NM_004771;NM_005092;NM_005195;NM_005290;NM_005345;NM_005623;NM_006236;NM_006382;NM_016521;NM_020529;NM_020754;NM_020783;NM_022159;NM_024292;NM_030754;NM_030816;NM_031958;NM_031960;NM_133447;NM_145304;NM_152343;NM_152990;NM_153337;NM_175052;NM_182919;NR_001555;NR_022014;NR_024032;NR_026867;NR_027378;NR_027898;NR_028288;NR_031631;NR_033846;NR_033878;NR_034143;NR_036213;NR_038382;NR_038397;NR_038455;NR_046580;NR_103548;NR_103549;NR_109868;NR_110831;NR_123739;NR_125938;NR_130779;NR_131919;NR_132748;NR_132964;NR_135109;NR_138084;NR_144514;XM_005249745;XM_005256134;XM_005260935;XM_005265803;XM_005267119;XM_005268866;XM_005271291;XM_006711194;XM_006715555;XM_011513362;XM_011514700;XM_011522486;XM_011526445;XM_011529128;XM_011530290;XM_011533829;XM_011534088;XM_011534089;XM_011534416;XM_011534447;XM_011535471;XM_011536095;XM_011539831;XM_011542933;XM_011546001;XM_017002868;XM_017004055;XM_017004096;XM_017004231;XM_017005874;XM_017006168;XM_017008693;XM_017008947;XM_017009242;XM_017013145;XM_017013884;XM_017014612;XM_017016396;XM_017017455;XM_017019247;XM_017022774;XM_017025237;XM_017026111;XM_017026872;XM_017026873;XM_017027389;XM_017028088;XM_024446532;XM_024448431;XM_024453362;XR_001737668;XR_001738297;XR_001738443;XR_001738478;XR_001738756;XR_001739424;XR_001741042;XR_001741520;XR_001741747;XR_001744197;XR_001744435;XR_001745276;XR_001745579;XR_001746428;XR_001746733;XR_001746899;XR_001747452;XR_001749148;XR_001749815;XR_001751661;XR_001752674;XR_001752876;XR_001753544;XR_001754467;XR_001754641;XR_001754972;XR_001755970;XR_001756000;XR_002956198;XR_002956355;XR_002956834;XR_002957216;XR_002958191;XR_002958646;XR_002958752;XR_002959423;XR_245151;XR_923732;XR_923759;XR_926456;XR_929077;XR_929439;XR_931119;XR_932846;XR_935591;XR_941082;XR_942079;XR_943034;XR_943786;XR_944185;XR_944410;XR_945481;XR_945493;XR_947082;XR_947118;XR_947610;XR_948374;XR_950387;XM_011519907;XM_024446695;NR_030732;NM_000429;NM_003392;NR_144376;XM_024452421,NR_027378;NR_027898;NR_028288;NR_031631;NR_033846;NR_033878;NR_034143;NR_036213;NR_038382;NR_038397;NR_038455;NR_046580;NR_103548;NR_103549;NR_109868;NR_110831;NR_123739;NR_125938;NR_130779;NR_131919;NR_132748;NR_132964;NR_135109;NR_138084;NR_144514;XM_005249745;XM_005256134;XM_005260935;XM_005265803;XM_005267119;XM_005268866;XM_005271291;XM_006711194;XM_006715555;XM_011513362;XM_011514700;XM_011522486;XM_011526445;XM_011529128;XM_011530290;XM_011533829;XM_011534088;XM_011534089;XM_011534416;XM_011534447;XM_011535471;XM_011536095;XM_011539831;XM_011542933;XM_011546001;XM_017002868;XM_017004055;XM_017004096;XM_017004231;XM_017005874;XM_017006168;XM_017008693;XM_017008947;XM_017009242;XM_017013145;XM_017013884;XM_017014612;XM_017016396;XM_017017455;XM_017019247;XM_017022774;XM_017025237;XM_017026111;XM_017026872;XM_017026873;XM_017027389;XM_017028088;XM_024446532;XM_024448431;XM_024453362;XR_001737668;XR_001738297;XR_001738443;XR_001738478;XR_001738756;XR_001739424;XR_001741042;XR_001741520;XR_001741747;XR_001744197;XR_001744435;XR_001745276;XR_001745579;XR_001746428;XR_001746733;XR_001746899;XR_001747452;XR_001749148;XR_001749815;XR_001751661;XR_001752674;XR_001752876;XR_001753544;XR_001754467;XR_001754641;XR_001754972;XR_001755970;XR_001756000;XR_002956198;XR_002956355;XR_002956834;XR_002957216;XR_002958191;XR_002958646;XR_002958752;XR_002959423;XR_245151;XR_923732;XR_923759;XR_926456;XR_929077;XR_929439;XR_931119;XR_932846;XR_935591;XR_941082;XR_942079;XR_943034;XR_943786;XR_944185;XR_944410;XR_945481;XR_945493;XR_947082;XR_947118;XR_947610;XR_948374;XR_950387;XM_011519907;XM_024446695;NR_030732;NM_000429;NM_003392;NR_144376;XM_024452421
DENV1,-0.19827332972275033,-0.7345491145468273,0.999,0.9993,249,249,NM_003407;NM_005252;XR_950905;NM_000558;NM_001145033;NM_000256;NM_000517;NM_002229;NM_000201;NM_000383;NM_000095;NM_000266;NM_003897;NM_000612;NR_149095;NM_001014440;NM_001964;NM_153606;NM_031419;NM_015193;NM_030952;NM_000064;NR_036159;NM_002507;NM_005557;NR_036158;NM_001432;XM_011510285;NM_138433;NM_000479;NR_104133;NM_000594;NM_014330;NM_004585;XM_011521521;NM_000526;NM_001965;XM_011515618;XM_011529254;NM_000193;XR_001752777;NM_000602;NM_000217;NM_003955;XM_017029908;NM_002089;NM_207322;XM_011544456;NM_171998;NM_000704;NM_000024;NM_000029;NM_000030;NM_000067;NM_000074;NM_000089;NM_000090;NM_000127;NM_000129;NM_000138;NM_000170;NM_000185;NM_000196;NM_000229;NM_000237;NM_000265;NM_000270;NM_000334;NM_000350;NM_000363;NM_000370;NM_000384;NM_000393;NM_000396;NM_000397;NM_000422;NM_000428;NM_000434;NM_000518;NM_000525;NM_000575;NM_000584;NM_000586;NM_000625;NM_000758;NM_000958;NM_000963;NM_001001437;NM_001001791;NM_001010905;NM_001032731;NM_001127380;NM_001135147;NM_001145373;NM_001165;NM_001278736;NM_001282387;NM_001318207;NM_001322816;NM_001330183;NM_001352910;NM_001354840;NM_001570;NM_001710;NM_002090;NM_002120;NM_002155;NM_002164;NM_002176;NM_002178;NM_002228;NM_002638;NM_002800;NM_002852;NM_002982;NM_002983;NM_002984;NM_002994;NM_003082;NM_003265;NM_003299;NM_003714;NM_003956;NM_004120;NM_004417;NM_004419;NM_004556;NM_004646;NM_004933;NM_005082;NM_005101;NM_005347;NM_005514;NM_005562;NM_006010;NM_006018;NM_006084;NM_006398;NM_006914;NM_007076;NM_007115;NM_012118;NM_012328;NM_014314;NM_014379;NM_014417;NM_015444;NM_016323;NM_017633;NM_018445;NM_020529;NM_021127;NM_022044;NM_022147;NM_024625;NM_030762;NM_052941;NM_080657;NM_138287;NM_138456;NM_145301;NM_172138;NM_172140;NM_177455;NM_177551;NR_001284;NR_015384;NR_026556;NR_026682;NR_026867;NR_033258;NR_037191;NR_040090;NR_049793;NR_073430;NR_074079;NR_110255;NR_120528;NR_125739;NR_131935;NR_145429;NR_148221;NR_148960;XM_005249745;XM_005254549;XM_005267119;XM_006715555;XM_006719602;XM_011510797;XM_011527432;XM_011529128;XM_011529570;XM_011530077;XM_011532103;XM_011533829;XM_011534447;XM_011535486;XM_011538963;XM_011544554;XM_017008383;XM_017008947;XM_017014612;XM_017019971;XM_017026873;XM_017027414;XM_024446532;XR_001736924;XR_001737203;XR_001739612;XR_001741069;XR_001742640;XR_001743043;XR_001747541;XR_001747560;XR_001752800;XR_001752852;XR_002957724;XR_002958752;XR_002959544;XR_922199;XR_929077;XR_929550;XR_938449;XR_944410;XR_950140;XR_950253;XR_951290;NM_152592;NR_040245;NM_000358;NM_000593;XM_024448960;NM_001565;XR_001737736;NM_000165;NM_000362;NM_022168;NM_014398;NM_021101;NM_004335;NR_027701;NM_153711;NM_000429;NM_002006;NM_016306;NM_000189;NM_000599;NM_000538;NM_000104,NM_000024;NM_000029;NM_000030;NM_000067;NM_000074;NM_000089;NM_000090;NM_000127;NM_000129;NM_000138;NM_000170;NM_000185;NM_000196;NM_000229;NM_000237;NM_000265;NM_000270;NM_000334;NM_000350;NM_000363;NM_000370;NM_000384;NM_000393;NM_000396;NM_000397;NM_000422;NM_000428;NM_000434;NM_000518;NM_000525;NM_000575;NM_000584;NM_000586;NM_000625;NM_000758;NM_000958;NM_000963;NM_001001437;NM_001001791;NM_001010905;NM_001032731;NM_001127380;NM_001135147;NM_001145373;NM_001165;NM_001278736;NM_001282387;NM_001318207;NM_001322816;NM_001330183;NM_001352910;NM_001354840;NM_001570;NM_001710;NM_002090;NM_002120;NM_002155;NM_002164;NM_002176;NM_002178;NM_002228;NM_002638;NM_002800;NM_002852;NM_002982;NM_002983;NM_002984;NM_002994;NM_003082;NM_003265;NM_003299;NM_003714;NM_003956;NM_004120;NM_004417;NM_004419;NM_004556;NM_004646;NM_004933;NM_005082;NM_005101;NM_005347;NM_005514;NM_005562;NM_006010;NM_006018;NM_006084;NM_006398;NM_006914;NM_007076;NM_007115;NM_012118;NM_012328;NM_014314;NM_014379;NM_014417;NM_015444;NM_016323;NM_017633;NM_018445;NM_020529;NM_021127;NM_022044;NM_022147;NM_024625;NM_030762;NM_052941;NM_080657;NM_138287;NM_138456;NM_145301;NM_172138;NM_172140;NM_177455;NM_177551;NR_001284;NR_015384;NR_026556;NR_026682;NR_026867;NR_033258;NR_037191;NR_040090;NR_049793;NR_073430;NR_074079;NR_110255;NR_120528;NR_125739;NR_131935;NR_145429;NR_148221;NR_148960;XM_005249745;XM_005254549;XM_005267119;XM_006715555;XM_006719602;XM_011510797;XM_011527432;XM_011529128;XM_011529570;XM_011530077;XM_011532103;XM_011533829;XM_011534447;XM_011535486;XM_011538963;XM_011544554;XM_017008383;XM_017008947;XM_017014612;XM_017019971;XM_017026873;XM_017027414;XM_024446532;XR_001736924;XR_001737203;XR_001739612;XR_001741069;XR_001742640;XR_001743043;XR_001747541;XR_001747560;XR_001752800;XR_001752852;XR_002957724;XR_002958752;XR_002959544;XR_922199;XR_929077;XR_929550;XR_938449;XR_944410;XR_950140;XR_950253;XR_951290;NM_152592;NR_040245;NM_000358;NM_000593;XM_024448960;NM_001565;XR_001737736;NM_000165;NM_000362;NM_022168;NM_014398;NM_021101;NM_004335;NR_027701;NM_153711;NM_000429;NM_002006;NM_016306;NM_000189;NM_000599;NM_000538;NM_000104
HCMV,-0.26526952676564347,-0.9850141598792431,0.548,1.0,249,249,NM_005169;NM_005634;NM_021978;NM_002409;NM_004352;NM_198565;NM_002699;NR_135205;NM_005477;NM_014587;NM_032727;NM_018406;NM_020639;NM_007113;NM_001197;NM_001145176;NM_002507;NM_178161;NM_001080830;NM_005220;NM_001013628;NM_153266;NM_175922;NM_139058;NM_201589;NM_133639;NM_003811;XR_925737;NM_000217;NM_003862;NM_013351;NM_138690;NR_110912;NM_001013706;NM_021025;XM_017014473;NM_002523;NM_006121;NM_181809;NM_144613;NM_031886;NM_015557;NM_001306;NR_147916;NM_178493;NM_138800;NM_001355258;NM_000029;NM_000170;NM_000237;NM_000370;NM_000682;NM_000684;NM_000741;NM_000745;NM_000831;NM_000905;NM_001001821;NM_001005495;NM_001007563;NM_001008537;NM_001010917;NM_001013653;NM_001013735;NM_001039111;NM_001042;NM_001050;NM_001101372;NM_001105574;NM_001124758;NM_001137560;NM_001145080;NM_001164405;NM_001176;NM_001291281;NM_001330522;NM_001426;NM_001427;NM_001441;NM_001496;NM_001507;NM_001651;NM_001678;NM_001718;NM_001719;NM_001943;NM_001958;NM_001982;NM_002155;NM_002207;NM_002234;NM_002241;NM_002516;NM_002661;NM_002738;NM_002773;NM_002983;NM_003048;NM_003054;NM_003654;NM_003936;NM_004497;NM_004502;NM_004609;NM_004615;NM_004646;NM_004852;NM_004977;NM_005073;NM_005249;NM_006522;NM_006688;NM_006741;NM_007129;NM_007197;NM_013962;NM_014470;NM_015431;NM_015993;NM_016170;NM_016323;NM_017515;NM_017521;NM_017677;NM_017767;NM_017793;NM_017831;NM_018176;NM_018242;NM_018419;NM_018942;NM_019089;NM_020309;NM_020431;NM_020778;NM_021570;NM_021963;NM_022054;NM_024074;NM_024501;NM_024581;NM_024671;NM_032435;NM_032521;NM_052923;NM_080390;NM_080657;NM_138736;NM_152414;NM_152679;NM_153368;NM_153456;NM_173353;NM_173593;NM_175873;NM_178557;NM_178568;NM_198461;NM_198582;NR_003088;NR_022008;NR_024042;NR_024258;NR_027706;NR_036632;NR_036683;NR_037157;NR_040662;NR_126169;NR_146974;NR_148960;XM_005248755;XM_005249914;XM_006720502;XM_011514699;XM_011533383;XM_011534334;XM_017008018;XM_017019800;XM_017022959;XM_017029755;XM_017030005;XM_024450747;XM_024452027;XR_001740998;XR_001742017;XR_001746421;XR_001749930;XR_001752395;XR_002956347;XR_002956804;XR_002957833;XR_002959409;XR_241720;XR_925212;XR_934709;XR_944092;XR_944109;XR_944197;XR_946699;XR_946912;XR_947118;NM_001172;NM_018558;XM_011532502;NM_006237;NM_153015;NM_019106;NM_001202439;NM_032505;NM_003692;NR_038925;NM_018971;NM_139278;NM_173567;NM_000864;NM_152284;NM_001294306;NR_024344;NM_001024401;NM_014079;NM_207361;NR_038926;NM_052858;NM_031866;XM_006720775;NM_004789;NM_012214;NM_001317406;NM_001304438;NM_001080467;NM_003508;NR_110115;NM_198573;NM_014398;NM_015686;NM_022843;XM_017015393;NM_004335;NM_198504;NM_018058;NM_052846;NM_014289;NM_017791;NM_002354;NM_021116;NM_002563;XM_011516980;XM_017003427,XR_944092;XR_944109;XR_944197;XR_946699;XR_946912;XR_947118;NM_001172;NM_018558;XM_011532502;NM_006237;NM_153015;NM_019106;NM_001202439;NM_032505;NM_003692;NR_038925;NM_018971;NM_139278;NM_173567;NM_000864;NM_152284;NM_001294306;NR_024344;NM_001024401;NM_014079;NM_207361;NR_038926;NM_052858;NM_031866;XM_006720775;NM_004789;NM_012214;NM_001317406;NM_001304438;NM_001080467;NM_003508;NR_110115;NM_198573;NM_014398;NM_015686;NM_022843;XM_017015393;NM_004335;NM_198504;NM_018058;NM_052846;NM_014289;NM_017791;NM_002354;NM_021116;NM_002563;XM_011516980;XM_017003427
DENV2,-0.2603981272612241,-0.9661169976801699,0.63,1.0,249,249,NM_000558;NM_001005238;NM_001145033;NM_000256;NM_000517;NM_000201;NM_001080482;NM_000383;NM_000095;NM_000266;NR_131012;NM_001080461;NM_000612;XM_024454237;XR_001752716;NM_001014440;NM_000064;NM_001031834;NM_000797;NM_001013632;NM_000697;NM_001001888;NM_001013734;NM_001033056;NM_001080446;NM_001080830;NM_000702;NM_005980;NM_000479;NM_001039938;NM_000594;NM_001013628;NM_001029955;NM_001045;NM_003038;NM_001010908;NM_001001852;NM_000526;NM_000193;NR_145459;NM_052859;NM_000602;NM_000217;NM_001040874;NM_001015049;NM_001013706;NM_001002029;XR_001743060;XM_011516922;NR_023344;NM_000641;NM_000704;NM_000954;NM_001039211;NM_000024;NM_000029;NM_000030;NM_000067;NM_000074;NM_000089;NM_000090;NM_000127;NM_000129;NM_000138;NM_000170;NM_000185;NM_000196;NM_000229;NM_000237;NM_000265;NM_000270;NM_000334;NM_000350;NM_000363;NM_000370;NM_000384;NM_000393;NM_000396;NM_000397;NM_000422;NM_000428;NM_000434;NM_000518;NM_000525;NM_000575;NM_000584;NM_000586;NM_000613;NM_000619;NM_000623;NM_000625;NM_000634;NM_000667;NM_000676;NM_000681;NM_000682;NM_000683;NM_000684;NM_000689;NM_000700;NM_000710;NM_000728;NM_000741;NM_000745;NM_000747;NM_000756;NM_000758;NM_000762;NM_000820;NM_000831;NM_000905;NM_000911;NM_000956;NM_000958;NM_000961;NM_000963;NM_001001396;NM_001001414;NM_001001437;NM_001001557;NM_001001791;NM_001001821;NM_001002762;NM_001004354;NM_001004432;NM_001004434;NM_001004456;NM_001005176;NM_001005328;NM_001005473;NM_001005495;NM_001006665;NM_001007563;NM_001008391;NM_001008537;NM_001008783;NM_001009610;NM_001009614;NM_001010847;NM_001010905;NM_001010917;NM_001010980;NM_001010987;NM_001011719;NM_001012508;NM_001013257;NM_001013653;NM_001013693;NM_001013699;NM_001013735;NM_001014448;NM_001015072;NM_001017368;NM_001018073;NM_001024611;NM_001024843;NM_001030001;NM_001030007;NM_001030060;NM_001032280;NM_001032367;NM_001032731;NM_001033521;NM_001034841;NM_001039111;NM_001039380;NM_001039396;NM_001039771;NM_001039792;NM_001039844;NM_001039905;NM_001040274;NM_001042;NM_001042679;NM_001044;NM_001048212;NM_001049;NM_001050;NM_001057;NM_001062;NM_001078172;NM_001080497;NM_001085;NM_001282506;NM_001330183;NM_003462;NM_003714;NM_019058;NM_019105;NM_020130;NM_138360;NR_003139;NR_003706;NR_003950;NR_004393;NR_026966;NR_027405;NR_045214;NR_103855;NR_125739;NR_145670;NR_146077;NR_146309;XM_006719308;XM_011514593;XM_011531860;XM_017018688;XM_017020912;XM_017023775;XR_001737203;XR_001741441;XR_946762;NM_000358;NM_001039888;NM_001029858;NM_000593;NM_001024948;NM_001017992;NR_125806;NM_000864;XR_001737736;NM_001024401;NM_001334;NM_001025266;NM_000165;NM_000362;NM_001080467;XR_947756;NR_027701;NM_000871;NM_015714;NM_000429;NM_001037582;NM_001025357;NM_001037165;NM_001004125;NM_001018024;NM_001007538;NM_001012968;NM_000189;NM_001007090;NM_001010844;NM_000599;NM_001024210;NM_001006622;NM_000538;NM_001048249;NM_000633;NM_000104,NM_000358;NM_001039888;NM_001029858;NM_000593;NM_001024948;NM_001017992;NR_125806;NM_000864;XR_001737736;NM_001024401;NM_001334;NM_001025266;NM_000165;NM_000362;NM_001080467;XR_947756;NR_027701;NM_000871;NM_015714;NM_000429;NM_001037582;NM_001025357;NM_001037165;NM_001004125;NM_001018024;NM_001007538;NM_001012968;NM_000189;NM_001007090;NM_001010844;NM_000599;NM_001024210;NM_001006622;NM_000538;NM_001048249;NM_000633;NM_000104
