Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
DENV1,-0.9631220584722706,-3.584131342001613,0.0,0.0,249,249,XR_933073;NM_001005473;NM_001007563;NM_001013257;NM_001080497;NM_001144994;NM_001145064;NM_001237;NM_001408;NM_002272;NM_003014;NM_004523;NM_004617;NM_005225;NM_007127;NM_018154;NM_018279;NM_133639;NM_139278;NM_145865;NM_199511;NR_003950;NR_109779;NR_120598;XM_017015412;XM_024450747;XR_242166;XR_242848;XR_243327;XR_243740;XR_243788;XR_243907;XR_244126;XR_244373;XR_244468;XR_245000;XR_245151;XR_245277;XR_246494;XR_246575;XR_246689;XR_247234;XR_427440;XR_427677;XR_428755;XR_430558;XR_922168;XR_922296;XR_922480;XR_922650;XR_923048;XR_923109;XR_923257;XR_923318;XR_923592;XR_923639;XR_923645;XR_923732;XR_923759;XR_923927;XR_924515;XR_924597;XR_925020;XR_925212;XR_925336;XR_925630;XR_925675;XR_925737;XR_926295;XR_926300;XR_926456;XR_926477;XR_926497;XR_926603;XR_926697;XR_926698;XR_926706;XR_926759;XR_927091;XR_927146;XR_927235;XR_927513;XR_927599;XR_927844;XR_928275;XR_928276;XR_928362;XR_928431;XR_928434;XR_928614;XR_928826;XR_928896;XR_929025;XR_929197;XR_929439;XR_929442;XR_929515;XR_929540;XR_929599;XR_929789;XR_930270;XR_930332;XR_930402;XR_930439;XR_930448;XR_930580;XR_930806;XR_930807;XR_930961;XR_931119;XR_931142;XR_931705;XR_931723;XR_932287;XR_932489;XR_932506;XR_932609;XR_932655;XR_932659;XR_932846;XR_933049;XR_933083;XR_933105;XR_933516;XR_933542;XR_933623;XR_933871;XR_933890;XR_934153;XR_934222;XR_934224;XR_934709;XR_934749;XR_934823;XR_934884;XR_935087;XR_935131;XR_935223;XR_935275;XR_935432;XR_935449;XR_935591;XR_935939;XR_935974;XR_936165;XR_936336;XR_936361;XR_936817;XR_936960;XR_936965;XR_936967;XR_937389;XR_937576;XR_937583;XR_938011;XR_938114;XR_938256;XR_938274;XR_938308;XR_938452;XR_938580;XR_938724;XR_938746;XR_939059;XR_939360;XR_939389;XR_939584;XR_939621;XR_939762;XR_940058;XR_940138;XR_940241;XR_940258;XR_940538;XR_941082;XR_941265;XR_941361;XR_941565;XR_941574;XR_941719;XR_941746;XR_942079;XR_942714;XR_942770;XR_943034;XR_943149;XR_943786;XR_943849;XR_943867;XR_943913;XR_943946;XR_943973;XR_944031;XR_944092;XR_944109;XR_944185;XR_944197;XR_944812;XR_944925;XR_944957;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946386;XR_946543;XR_946617;XR_946699;XR_946762;XR_946813;XR_946886;XR_946912;XR_946984;XR_946991;XR_947067;XR_947082;XR_947118;XR_947155;XR_947200;XR_947255;XR_947297;XR_947578;XR_947610;XR_947722;XR_947744;XR_947756;XR_947993;XR_948141;XR_948298;XR_948374;XR_948815;XR_949274;XR_949328;XR_949335;XR_949603;XR_949614;XR_949871;XR_950269;XR_950273;XR_950387;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035,XR_242166;XR_242848;XR_243327;XR_243740;XR_243788;XR_243907;XR_244126;XR_244373;XR_244468;XR_245000;XR_245151;XR_245277;XR_246494;XR_246575;XR_246689;XR_247234;XR_427440;XR_427677;XR_428755;XR_430558;XR_922168;XR_922296;XR_922480;XR_922650;XR_923048;XR_923109;XR_923257;XR_923318;XR_923592;XR_923639;XR_923645;XR_923732;XR_923759;XR_923927;XR_924515;XR_924597;XR_925020;XR_925212;XR_925336;XR_925630;XR_925675;XR_925737;XR_926295;XR_926300;XR_926456;XR_926477;XR_926497;XR_926603;XR_926697;XR_926698;XR_926706;XR_926759;XR_927091;XR_927146;XR_927235;XR_927513;XR_927599;XR_927844;XR_928275;XR_928276;XR_928362;XR_928431;XR_928434;XR_928614;XR_928826;XR_928896;XR_929025;XR_929197;XR_929439;XR_929442;XR_929515;XR_929540;XR_929599;XR_929789;XR_930270;XR_930332;XR_930402;XR_930439;XR_930448;XR_930580;XR_930806;XR_930807;XR_930961;XR_931119;XR_931142;XR_931705;XR_931723;XR_932287;XR_932489;XR_932506;XR_932609;XR_932655;XR_932659;XR_932846;XR_933049;XR_933083;XR_933105;XR_933516;XR_933542;XR_933623;XR_933871;XR_933890;XR_934153;XR_934222;XR_934224;XR_934709;XR_934749;XR_934823;XR_934884;XR_935087;XR_935131;XR_935223;XR_935275;XR_935432;XR_935449;XR_935591;XR_935939;XR_935974;XR_936165;XR_936336;XR_936361;XR_936817;XR_936960;XR_936965;XR_936967;XR_937389;XR_937576;XR_937583;XR_938011;XR_938114;XR_938256;XR_938274;XR_938308;XR_938452;XR_938580;XR_938724;XR_938746;XR_939059;XR_939360;XR_939389;XR_939584;XR_939621;XR_939762;XR_940058;XR_940138;XR_940241;XR_940258;XR_940538;XR_941082;XR_941265;XR_941361;XR_941565;XR_941574;XR_941719;XR_941746;XR_942079;XR_942714;XR_942770;XR_943034;XR_943149;XR_943786;XR_943849;XR_943867;XR_943913;XR_943946;XR_943973;XR_944031;XR_944092;XR_944109;XR_944185;XR_944197;XR_944812;XR_944925;XR_944957;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946386;XR_946543;XR_946617;XR_946699;XR_946762;XR_946813;XR_946886;XR_946912;XR_946984;XR_946991;XR_947067;XR_947082;XR_947118;XR_947155;XR_947200;XR_947255;XR_947297;XR_947578;XR_947610;XR_947722;XR_947744;XR_947756;XR_947993;XR_948141;XR_948298;XR_948374;XR_948815;XR_949274;XR_949328;XR_949335;XR_949603;XR_949614;XR_949871;XR_950269;XR_950273;XR_950387;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035
DENV2,-0.9858760857286072,-3.6710302645110016,0.0,0.0,249,249,XR_933073;NM_001317406;NM_002133;NM_002373;NM_005226;NM_005345;XM_017004977;XR_001743796;XR_002959679;XR_002959728;XR_002959730;XR_002959734;XR_002959736;XR_002959772;XR_002959813;XR_002959825;XR_108730;XR_241720;XR_242051;XR_242166;XR_242848;XR_243327;XR_243740;XR_243788;XR_243907;XR_244126;XR_244373;XR_244468;XR_245000;XR_245151;XR_245277;XR_246494;XR_246575;XR_246689;XR_247234;XR_427440;XR_427677;XR_428755;XR_430558;XR_922168;XR_922199;XR_922296;XR_922480;XR_922650;XR_923048;XR_923109;XR_923257;XR_923318;XR_923592;XR_923639;XR_923645;XR_923732;XR_923759;XR_923927;XR_924515;XR_924597;XR_925020;XR_925212;XR_925336;XR_925630;XR_925675;XR_925737;XR_926295;XR_926300;XR_926456;XR_926477;XR_926497;XR_926603;XR_926697;XR_926698;XR_926706;XR_926759;XR_927091;XR_927146;XR_927235;XR_927513;XR_927599;XR_927844;XR_928275;XR_928276;XR_928362;XR_928431;XR_928434;XR_928614;XR_928826;XR_928896;XR_929025;XR_929077;XR_929197;XR_929439;XR_929442;XR_929515;XR_929540;XR_929550;XR_929599;XR_929789;XR_930270;XR_930332;XR_930402;XR_930439;XR_930448;XR_930580;XR_930806;XR_930807;XR_930961;XR_931119;XR_931142;XR_931705;XR_931723;XR_932287;XR_932489;XR_932506;XR_932609;XR_932655;XR_932659;XR_932846;XR_933049;XR_933083;XR_933105;XR_933516;XR_933542;XR_933623;XR_933871;XR_933890;XR_934153;XR_934222;XR_934224;XR_934709;XR_934749;XR_934823;XR_934884;XR_935087;XR_935131;XR_935223;XR_935275;XR_935432;XR_935449;XR_935591;XR_935939;XR_935974;XR_936165;XR_936336;XR_936361;XR_936817;XR_936960;XR_936965;XR_936967;XR_937389;XR_937576;XR_937583;XR_938011;XR_938114;XR_938256;XR_938274;XR_938308;XR_938449;XR_938452;XR_938580;XR_938724;XR_938746;XR_939059;XR_939360;XR_939389;XR_939584;XR_939621;XR_939762;XR_940058;XR_940138;XR_940241;XR_940258;XR_940538;XR_941082;XR_941265;XR_941361;XR_941565;XR_941574;XR_941719;XR_941746;XR_942079;XR_942714;XR_942770;XR_943034;XR_943149;XR_943786;XR_943849;XR_943867;XR_943913;XR_943946;XR_943973;XR_944031;XR_944092;XR_944109;XR_944185;XR_944197;XR_944410;XR_944812;XR_944925;XR_944957;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946386;XR_946543;XR_946617;XR_946699;XR_946813;XR_946886;XR_946912;XR_946984;XR_946991;XR_947067;XR_947082;XR_947118;XR_947155;XR_947200;XR_947255;XR_947297;XR_947578;XR_947610;XR_947722;XR_947744;XR_947993;XR_948141;XR_948298;XR_948374;XR_948815;XR_949274;XR_949328;XR_949335;XR_949603;XR_949614;XR_949871;XR_950140;XR_950253;XR_950269;XR_950273;XR_950387;XR_950905;XR_951290;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035,XR_002959679;XR_002959728;XR_002959730;XR_002959734;XR_002959736;XR_002959772;XR_002959813;XR_002959825;XR_108730;XR_241720;XR_242051;XR_242166;XR_242848;XR_243327;XR_243740;XR_243788;XR_243907;XR_244126;XR_244373;XR_244468;XR_245000;XR_245151;XR_245277;XR_246494;XR_246575;XR_246689;XR_247234;XR_427440;XR_427677;XR_428755;XR_430558;XR_922168;XR_922199;XR_922296;XR_922480;XR_922650;XR_923048;XR_923109;XR_923257;XR_923318;XR_923592;XR_923639;XR_923645;XR_923732;XR_923759;XR_923927;XR_924515;XR_924597;XR_925020;XR_925212;XR_925336;XR_925630;XR_925675;XR_925737;XR_926295;XR_926300;XR_926456;XR_926477;XR_926497;XR_926603;XR_926697;XR_926698;XR_926706;XR_926759;XR_927091;XR_927146;XR_927235;XR_927513;XR_927599;XR_927844;XR_928275;XR_928276;XR_928362;XR_928431;XR_928434;XR_928614;XR_928826;XR_928896;XR_929025;XR_929077;XR_929197;XR_929439;XR_929442;XR_929515;XR_929540;XR_929550;XR_929599;XR_929789;XR_930270;XR_930332;XR_930402;XR_930439;XR_930448;XR_930580;XR_930806;XR_930807;XR_930961;XR_931119;XR_931142;XR_931705;XR_931723;XR_932287;XR_932489;XR_932506;XR_932609;XR_932655;XR_932659;XR_932846;XR_933049;XR_933083;XR_933105;XR_933516;XR_933542;XR_933623;XR_933871;XR_933890;XR_934153;XR_934222;XR_934224;XR_934709;XR_934749;XR_934823;XR_934884;XR_935087;XR_935131;XR_935223;XR_935275;XR_935432;XR_935449;XR_935591;XR_935939;XR_935974;XR_936165;XR_936336;XR_936361;XR_936817;XR_936960;XR_936965;XR_936967;XR_937389;XR_937576;XR_937583;XR_938011;XR_938114;XR_938256;XR_938274;XR_938308;XR_938449;XR_938452;XR_938580;XR_938724;XR_938746;XR_939059;XR_939360;XR_939389;XR_939584;XR_939621;XR_939762;XR_940058;XR_940138;XR_940241;XR_940258;XR_940538;XR_941082;XR_941265;XR_941361;XR_941565;XR_941574;XR_941719;XR_941746;XR_942079;XR_942714;XR_942770;XR_943034;XR_943149;XR_943786;XR_943849;XR_943867;XR_943913;XR_943946;XR_943973;XR_944031;XR_944092;XR_944109;XR_944185;XR_944197;XR_944410;XR_944812;XR_944925;XR_944957;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946386;XR_946543;XR_946617;XR_946699;XR_946813;XR_946886;XR_946912;XR_946984;XR_946991;XR_947067;XR_947082;XR_947118;XR_947155;XR_947200;XR_947255;XR_947297;XR_947578;XR_947610;XR_947722;XR_947744;XR_947993;XR_948141;XR_948298;XR_948374;XR_948815;XR_949274;XR_949328;XR_949335;XR_949603;XR_949614;XR_949871;XR_950140;XR_950253;XR_950269;XR_950273;XR_950387;XR_950905;XR_951290;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035
EBOLA,-0.8624403349797722,-3.2124683344828204,0.0,0.0,249,249,NM_000129;NM_000756;NM_001129908;NM_001134848;NM_001145064;NM_001190479;NM_001194;NM_001305;NM_001482;NM_001785;NM_002207;NM_002353;NM_002428;NM_006691;NM_007225;NM_012244;NM_014505;NM_014585;NM_017831;NM_018945;NM_020405;NM_020431;NM_020982;NM_030636;NM_030775;NM_032160;NM_033103;NM_033260;NM_152889;NM_178171;NM_178557;NM_198573;NM_199511;NM_201589;NM_203451;NR_026857;NR_026915;NR_028308;NR_033415;NR_037195;NR_037701;NR_040050;NR_121587;NR_125409;NR_135288;NR_136706;NR_146897;NR_149067;XM_005273856;XM_006720775;XM_011529280;XM_011545416;XM_017013735;XM_017023545;XR_001743897;XR_001743986;XR_001746421;XR_001747604;XR_001747703;XR_001750105;XR_001750107;XR_001752766;XR_243788;XR_924515;XR_924597;XR_925020;XR_925336;XR_925630;XR_925675;XR_925737;XR_926295;XR_926300;XR_926456;XR_926477;XR_926497;XR_926603;XR_926697;XR_926698;XR_926706;XR_926759;XR_927091;XR_927146;XR_927235;XR_927513;XR_927599;XR_927844;XR_928275;XR_928276;XR_928362;XR_928431;XR_928434;XR_928614;XR_928826;XR_928896;XR_929025;XR_929077;XR_929197;XR_929439;XR_929442;XR_929540;XR_929550;XR_929599;XR_929789;XR_930270;XR_930332;XR_930402;XR_930439;XR_930448;XR_930580;XR_930806;XR_930807;XR_930961;XR_931119;XR_931142;XR_931705;XR_931723;XR_932287;XR_932489;XR_932506;XR_932609;XR_932655;XR_932659;XR_932846;XR_933049;XR_933083;XR_933105;XR_933516;XR_933542;XR_933623;XR_933871;XR_934153;XR_934222;XR_934224;XR_934709;XR_934749;XR_934823;XR_934884;XR_935087;XR_935131;XR_935223;XR_935275;XR_935432;XR_935449;XR_935591;XR_935939;XR_935974;XR_936165;XR_936336;XR_936361;XR_936817;XR_936960;XR_936965;XR_936967;XR_937389;XR_937576;XR_937583;XR_938011;XR_938114;XR_938256;XR_938274;XR_938308;XR_938452;XR_938580;XR_938724;XR_938746;XR_939059;XR_939360;XR_939389;XR_939584;XR_939621;XR_939762;XR_940058;XR_940138;XR_940241;XR_940258;XR_940538;XR_941082;XR_941265;XR_941361;XR_941565;XR_941719;XR_941746;XR_942079;XR_942714;XR_942770;XR_943034;XR_943786;XR_943849;XR_943867;XR_943913;XR_943946;XR_943973;XR_944031;XR_944092;XR_944109;XR_944185;XR_944197;XR_944410;XR_944812;XR_944925;XR_944957;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946386;XR_946543;XR_946617;XR_946762;XR_946813;XR_946886;XR_946912;XR_946984;XR_947067;XR_947082;XR_947155;XR_947200;XR_947255;XR_947297;XR_947610;XR_947722;XR_947744;XR_947756;XR_947993;XR_948141;XR_948298;XR_948374;XR_948815;XR_949274;XR_949328;XR_949335;XR_949603;XR_949614;XR_949871;XR_950253;XR_950269;XR_950273;XR_950387;XR_950905;XR_951290;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035,XR_924515;XR_924597;XR_925020;XR_925336;XR_925630;XR_925675;XR_925737;XR_926295;XR_926300;XR_926456;XR_926477;XR_926497;XR_926603;XR_926697;XR_926698;XR_926706;XR_926759;XR_927091;XR_927146;XR_927235;XR_927513;XR_927599;XR_927844;XR_928275;XR_928276;XR_928362;XR_928431;XR_928434;XR_928614;XR_928826;XR_928896;XR_929025;XR_929077;XR_929197;XR_929439;XR_929442;XR_929540;XR_929550;XR_929599;XR_929789;XR_930270;XR_930332;XR_930402;XR_930439;XR_930448;XR_930580;XR_930806;XR_930807;XR_930961;XR_931119;XR_931142;XR_931705;XR_931723;XR_932287;XR_932489;XR_932506;XR_932609;XR_932655;XR_932659;XR_932846;XR_933049;XR_933083;XR_933105;XR_933516;XR_933542;XR_933623;XR_933871;XR_934153;XR_934222;XR_934224;XR_934709;XR_934749;XR_934823;XR_934884;XR_935087;XR_935131;XR_935223;XR_935275;XR_935432;XR_935449;XR_935591;XR_935939;XR_935974;XR_936165;XR_936336;XR_936361;XR_936817;XR_936960;XR_936965;XR_936967;XR_937389;XR_937576;XR_937583;XR_938011;XR_938114;XR_938256;XR_938274;XR_938308;XR_938452;XR_938580;XR_938724;XR_938746;XR_939059;XR_939360;XR_939389;XR_939584;XR_939621;XR_939762;XR_940058;XR_940138;XR_940241;XR_940258;XR_940538;XR_941082;XR_941265;XR_941361;XR_941565;XR_941719;XR_941746;XR_942079;XR_942714;XR_942770;XR_943034;XR_943786;XR_943849;XR_943867;XR_943913;XR_943946;XR_943973;XR_944031;XR_944092;XR_944109;XR_944185;XR_944197;XR_944410;XR_944812;XR_944925;XR_944957;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946386;XR_946543;XR_946617;XR_946762;XR_946813;XR_946886;XR_946912;XR_946984;XR_947067;XR_947082;XR_947155;XR_947200;XR_947255;XR_947297;XR_947610;XR_947722;XR_947744;XR_947756;XR_947993;XR_948141;XR_948298;XR_948374;XR_948815;XR_949274;XR_949328;XR_949335;XR_949603;XR_949614;XR_949871;XR_950253;XR_950269;XR_950273;XR_950387;XR_950905;XR_951290;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035
HIV,-0.9969486860068277,-3.7021513637659567,0.0,0.0,249,249,XR_933073;XR_002959510;XR_002959544;XR_002959584;XR_002959596;XR_002959602;XR_002959614;XR_002959679;XR_002959728;XR_002959730;XR_002959734;XR_002959736;XR_002959772;XR_002959813;XR_002959825;XR_108730;XR_241720;XR_242051;XR_242166;XR_242848;XR_243327;XR_243740;XR_243788;XR_243907;XR_244126;XR_244373;XR_244468;XR_245000;XR_245151;XR_245277;XR_246494;XR_246575;XR_246689;XR_247234;XR_427440;XR_427677;XR_428755;XR_430558;XR_922168;XR_922199;XR_922296;XR_922480;XR_922650;XR_923048;XR_923109;XR_923257;XR_923318;XR_923592;XR_923639;XR_923645;XR_923732;XR_923759;XR_923927;XR_924515;XR_924597;XR_925020;XR_925212;XR_925336;XR_925630;XR_925675;XR_925737;XR_926295;XR_926300;XR_926456;XR_926477;XR_926497;XR_926603;XR_926697;XR_926698;XR_926706;XR_926759;XR_927091;XR_927146;XR_927235;XR_927513;XR_927599;XR_927844;XR_928275;XR_928276;XR_928362;XR_928431;XR_928434;XR_928614;XR_928826;XR_928896;XR_929025;XR_929077;XR_929197;XR_929439;XR_929442;XR_929515;XR_929540;XR_929550;XR_929599;XR_929789;XR_930270;XR_930332;XR_930402;XR_930439;XR_930448;XR_930580;XR_930806;XR_930807;XR_930961;XR_931119;XR_931142;XR_931705;XR_931723;XR_932287;XR_932489;XR_932506;XR_932609;XR_932655;XR_932659;XR_932846;XR_933049;XR_933083;XR_933105;XR_933516;XR_933542;XR_933623;XR_933871;XR_933890;XR_934153;XR_934222;XR_934224;XR_934709;XR_934749;XR_934823;XR_934884;XR_935087;XR_935131;XR_935223;XR_935275;XR_935432;XR_935449;XR_935591;XR_935939;XR_935974;XR_936165;XR_936336;XR_936361;XR_936817;XR_936960;XR_936965;XR_936967;XR_937389;XR_937576;XR_937583;XR_938011;XR_938114;XR_938256;XR_938274;XR_938308;XR_938449;XR_938452;XR_938580;XR_938724;XR_938746;XR_939059;XR_939360;XR_939389;XR_939584;XR_939621;XR_939762;XR_940058;XR_940138;XR_940241;XR_940258;XR_940538;XR_941082;XR_941265;XR_941361;XR_941565;XR_941574;XR_941719;XR_941746;XR_942079;XR_942714;XR_942770;XR_943034;XR_943149;XR_943786;XR_943849;XR_943867;XR_943913;XR_943946;XR_943973;XR_944031;XR_944092;XR_944109;XR_944185;XR_944197;XR_944410;XR_944812;XR_944925;XR_944957;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946386;XR_946543;XR_946617;XR_946699;XR_946762;XR_946813;XR_946886;XR_946912;XR_946984;XR_946991;XR_947067;XR_947082;XR_947118;XR_947155;XR_947200;XR_947255;XR_947297;XR_947578;XR_947610;XR_947744;XR_947756;XR_947993;XR_948141;XR_948298;XR_948374;XR_948815;XR_949274;XR_949328;XR_949335;XR_949603;XR_949614;XR_949871;XR_950140;XR_950253;XR_950269;XR_950273;XR_950387;XR_950905;XR_951290;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035,XR_002959510;XR_002959544;XR_002959584;XR_002959596;XR_002959602;XR_002959614;XR_002959679;XR_002959728;XR_002959730;XR_002959734;XR_002959736;XR_002959772;XR_002959813;XR_002959825;XR_108730;XR_241720;XR_242051;XR_242166;XR_242848;XR_243327;XR_243740;XR_243788;XR_243907;XR_244126;XR_244373;XR_244468;XR_245000;XR_245151;XR_245277;XR_246494;XR_246575;XR_246689;XR_247234;XR_427440;XR_427677;XR_428755;XR_430558;XR_922168;XR_922199;XR_922296;XR_922480;XR_922650;XR_923048;XR_923109;XR_923257;XR_923318;XR_923592;XR_923639;XR_923645;XR_923732;XR_923759;XR_923927;XR_924515;XR_924597;XR_925020;XR_925212;XR_925336;XR_925630;XR_925675;XR_925737;XR_926295;XR_926300;XR_926456;XR_926477;XR_926497;XR_926603;XR_926697;XR_926698;XR_926706;XR_926759;XR_927091;XR_927146;XR_927235;XR_927513;XR_927599;XR_927844;XR_928275;XR_928276;XR_928362;XR_928431;XR_928434;XR_928614;XR_928826;XR_928896;XR_929025;XR_929077;XR_929197;XR_929439;XR_929442;XR_929515;XR_929540;XR_929550;XR_929599;XR_929789;XR_930270;XR_930332;XR_930402;XR_930439;XR_930448;XR_930580;XR_930806;XR_930807;XR_930961;XR_931119;XR_931142;XR_931705;XR_931723;XR_932287;XR_932489;XR_932506;XR_932609;XR_932655;XR_932659;XR_932846;XR_933049;XR_933083;XR_933105;XR_933516;XR_933542;XR_933623;XR_933871;XR_933890;XR_934153;XR_934222;XR_934224;XR_934709;XR_934749;XR_934823;XR_934884;XR_935087;XR_935131;XR_935223;XR_935275;XR_935432;XR_935449;XR_935591;XR_935939;XR_935974;XR_936165;XR_936336;XR_936361;XR_936817;XR_936960;XR_936965;XR_936967;XR_937389;XR_937576;XR_937583;XR_938011;XR_938114;XR_938256;XR_938274;XR_938308;XR_938449;XR_938452;XR_938580;XR_938724;XR_938746;XR_939059;XR_939360;XR_939389;XR_939584;XR_939621;XR_939762;XR_940058;XR_940138;XR_940241;XR_940258;XR_940538;XR_941082;XR_941265;XR_941361;XR_941565;XR_941574;XR_941719;XR_941746;XR_942079;XR_942714;XR_942770;XR_943034;XR_943149;XR_943786;XR_943849;XR_943867;XR_943913;XR_943946;XR_943973;XR_944031;XR_944092;XR_944109;XR_944185;XR_944197;XR_944410;XR_944812;XR_944925;XR_944957;XR_944987;XR_945057;XR_945481;XR_945493;XR_945577;XR_945601;XR_946315;XR_946386;XR_946543;XR_946617;XR_946699;XR_946762;XR_946813;XR_946886;XR_946912;XR_946984;XR_946991;XR_947067;XR_947082;XR_947118;XR_947155;XR_947200;XR_947255;XR_947297;XR_947578;XR_947610;XR_947744;XR_947756;XR_947993;XR_948141;XR_948298;XR_948374;XR_948815;XR_949274;XR_949328;XR_949335;XR_949603;XR_949614;XR_949871;XR_950140;XR_950253;XR_950269;XR_950273;XR_950387;XR_950905;XR_951290;XR_951367;YP_003024027;YP_003024028;YP_003024031;YP_003024032;YP_003024035
