Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
STAPH,-0.3452096835096333,-1.2825406052934578,0.0,0.0045,249,249,NR_125938;XR_001746428;NM_001190478;NM_000584;NM_001964;NM_000641;XR_001738443;XM_017019247;XR_947082;NM_001145402;NM_000064;NM_000074;NM_000384;NM_000429;NM_000594;NM_000758;NM_001009614;NM_001030060;NM_001085;NM_001101340;NM_001127380;NM_001161376;NM_001165252;NM_001190452;NM_001190470;NM_001190472;NM_001190476;NM_001190702;NM_001190708;NM_001199622;NM_001256302;NM_001258359;NM_001277145;NM_001278160;NM_001281746;NM_001286645;NM_001291976;NM_001308078;NM_001310315;NM_001322816;NM_001324462;NM_001351682;NM_001354840;NM_001394;NM_001570;NM_001710;NM_002089;NM_002090;NM_002228;NM_002546;NM_002638;NM_002704;NM_002852;NM_002982;NM_002990;NM_002993;NM_002994;NM_003392;NM_003407;NM_003862;NM_003897;NM_004771;NM_005092;NM_005195;NM_005252;NM_005290;NM_005345;NM_005623;NM_005764;NM_006078;NM_006236;NM_006382;NM_006779;NM_013278;NM_016521;NM_018406;NM_020529;NM_020754;NM_020783;NM_022159;NM_024292;NM_024742;NM_030754;NM_030816;NM_031419;NM_031958;NM_031960;NM_133447;NM_145304;NM_152343;NM_152990;NM_153337;NM_175052;NM_182919;NR_001555;NR_022014;NR_024032;NR_026867;NR_027378;NR_027898;NR_028288;NR_030732;NR_031631;NR_033846;NR_033878;NR_034143;NR_036213;NR_038382;NR_038397;NR_038455;NR_046580;NR_103548;NR_103549;NR_106735;NR_109868;NR_110831;NR_123739;NR_130779;NR_131919;NR_132322;NR_132748;NR_132964;NR_135109;NR_138084;NR_144376;NR_144514;NR_146117;NR_146151;XM_005249745;XM_005250561;XM_005256134;XM_005256552;XM_005260935;XM_005265803;XM_005267119;XM_005268866;XM_005271291;XM_006711194;XM_006715555;XM_011513362;XM_011514700;XM_011519907;XM_011519932;XM_011522486;XM_011526445;XM_011527200;XM_011529128;XM_011530290;XM_011530366;XM_011533829;XM_011534088;XM_011534089;XM_011534416;XM_011534447;XM_011535471;XM_011536095;XM_011539831;XM_011542933;XM_011545342;XM_011546001;XM_017002868;XM_017004055;XM_017004096;XM_017004231;XM_017005874;XM_017006168;XM_017008693;XM_017008947;XM_017009242;XM_017013145;XM_017013884;XM_017014612;XM_017016396;XM_017017455;XM_017018451;XM_017022505;XM_017022774;XM_017024857;XM_017025237;XM_017026111;XM_017026872;XM_017026873;XM_017027389;XM_017028088;XM_024446532;XM_024446695;XM_024448431;XM_024450803;XM_024452421;XM_024453362;XR_001737668;XR_001738297;XR_001738478;XR_001738756;XR_001739424;XR_001741042;XR_001741520;XR_001741546;XR_001741747;XR_001744197;XR_001744435;XR_001745276;XR_001745579;XR_001746733;XR_001746830;XR_001746899;XR_001747452;XR_001749148;XR_001749815;XR_001751661;XR_001751876;XR_001752674;XR_001752876;XR_001753544;XR_001754467;XR_001754641;XR_001754972;XR_001755970;XR_001756000;XR_002956198;XR_002956355;XR_002956834;XR_002957216;XR_002958191;XR_002958646;XR_002958752;XR_002959423;XR_245151;XR_923732;XR_923759;XR_926456;XR_929077;XR_929439;XR_931119;XR_932846;XR_935591;XR_941082;XR_942079;XR_943034;XR_943786;XR_944185;XR_944410;XR_945481;XR_945493;XR_947118;XR_947610;XR_948374;XR_949614;XR_950387,NR_130779;NR_131919;NR_132322;NR_132748;NR_132964;NR_135109;NR_138084;NR_144376;NR_144514;NR_146117;NR_146151;XM_005249745;XM_005250561;XM_005256134;XM_005256552;XM_005260935;XM_005265803;XM_005267119;XM_005268866;XM_005271291;XM_006711194;XM_006715555;XM_011513362;XM_011514700;XM_011519907;XM_011519932;XM_011522486;XM_011526445;XM_011527200;XM_011529128;XM_011530290;XM_011530366;XM_011533829;XM_011534088;XM_011534089;XM_011534416;XM_011534447;XM_011535471;XM_011536095;XM_011539831;XM_011542933;XM_011545342;XM_011546001;XM_017002868;XM_017004055;XM_017004096;XM_017004231;XM_017005874;XM_017006168;XM_017008693;XM_017008947;XM_017009242;XM_017013145;XM_017013884;XM_017014612;XM_017016396;XM_017017455;XM_017018451;XM_017022505;XM_017022774;XM_017024857;XM_017025237;XM_017026111;XM_017026872;XM_017026873;XM_017027389;XM_017028088;XM_024446532;XM_024446695;XM_024448431;XM_024450803;XM_024452421;XM_024453362;XR_001737668;XR_001738297;XR_001738478;XR_001738756;XR_001739424;XR_001741042;XR_001741520;XR_001741546;XR_001741747;XR_001744197;XR_001744435;XR_001745276;XR_001745579;XR_001746733;XR_001746830;XR_001746899;XR_001747452;XR_001749148;XR_001749815;XR_001751661;XR_001751876;XR_001752674;XR_001752876;XR_001753544;XR_001754467;XR_001754641;XR_001754972;XR_001755970;XR_001756000;XR_002956198;XR_002956355;XR_002956834;XR_002957216;XR_002958191;XR_002958646;XR_002958752;XR_002959423;XR_245151;XR_923732;XR_923759;XR_926456;XR_929077;XR_929439;XR_931119;XR_932846;XR_935591;XR_941082;XR_942079;XR_943034;XR_943786;XR_944185;XR_944410;XR_945481;XR_945493;XR_947118;XR_947610;XR_948374;XR_949614;XR_950387
HSV1,-0.3354613146835211,-1.2459762482806747,0.005,0.01075,249,249,NM_001145033;NM_000095;NM_000201;NM_000256;NM_000266;NM_000383;NM_000517;NM_000558;NM_000612;NM_001005238;NM_001014440;NM_001080461;NM_001080482;NM_001101340;NM_001124;NM_001142806;NM_001143976;NM_001167676;NM_001198954;NM_001199455;NM_001199691;NM_001205252;NM_001207052;NM_001220778;NM_001243079;NM_001286379;NM_001288609;NM_001289053;NM_001291739;NM_001291986;NM_001304359;NM_001305878;NM_001310315;NM_001322842;NM_001324309;NM_001346810;NM_001362;NM_001896;NM_001946;NM_002196;NM_002229;NM_002409;NM_002457;NM_002458;NM_002471;NM_002478;NM_002479;NM_002699;NM_003378;NM_003655;NM_003897;NM_004158;NM_004352;NM_005169;NM_005252;NM_005281;NM_005384;NM_005618;NM_005634;NM_005985;NM_006160;NM_012217;NM_013376;NM_014817;NM_015879;NM_016202;NM_020307;NM_020376;NM_020405;NM_020689;NM_021195;NM_021978;NM_032192;NM_032551;NM_033068;NM_033341;NM_052841;NM_058230;NM_145288;NM_152421;NM_178468;NM_198532;NM_198565;NM_203407;NM_203434;NM_207518;NM_212556;NR_000012;NR_002587;NR_002594;NR_002728;NR_002742;NR_003020;NR_003064;NR_003068;NR_024008;NR_024046;NR_026675;NR_026914;NR_027181;NR_027621;NR_029423;NR_033400;NR_033408;NR_033923;NR_034088;NR_038286;NR_046235;NR_046631;NR_102400;NR_103767;NR_103773;NR_120611;NR_125845;NR_126358;NR_131012;NR_135205;NR_135317;NR_135321;NR_135805;NR_136614;NR_144551;NR_145132;NR_146868;NR_149054;NR_149095;XM_005250452;XM_005250561;XM_005257705;XM_005259263;XM_005260436;XM_005268408;XM_005277913;XM_006711977;XM_006718489;XM_006724108;XM_011509597;XM_011510990;XM_011511522;XM_011512690;XM_011513342;XM_011515484;XM_011516447;XM_011516745;XM_011520156;XM_011520492;XM_011522809;XM_011523224;XM_011523450;XM_011525399;XM_011528161;XM_011528184;XM_011528864;XM_011529681;XM_011531216;XM_011532269;XM_011532724;XM_011535223;XM_011536177;XM_011537232;XM_011537795;XM_011539508;XM_011543607;XM_011543709;XM_011543774;XM_011544393;XM_017004625;XM_017005378;XM_017008944;XM_017009424;XM_017009790;XM_017009995;XM_017010114;XM_017010233;XM_017011961;XM_017012472;XM_017012734;XM_017012792;XM_017012798;XM_017012949;XM_017013332;XM_017014127;XM_017019386;XM_017020406;XM_017020794;XM_017021067;XM_017022505;XM_017023563;XM_017023575;XM_017023984;XM_017024761;XM_017025919;XM_017027551;XM_017027845;XM_017028539;XM_017028803;XM_017029034;XM_017030006;XM_024446248;XM_024446844;XM_024446981;XM_024447395;XM_024447970;XM_024448309;XM_024448764;XM_024450712;XM_024450803;XM_024451224;XM_024451752;XM_024451970;XM_024453251;XM_024453286;XM_024454159;XM_024454237;XM_024454343;XR_001737869;XR_001745007;XR_001745427;XR_001745827;XR_001746135;XR_001749276;XR_001749428;XR_001751932;XR_001752716;XR_001753050;XR_001753444;XR_001753519;XR_001754582;XR_001755492;XR_001755725;XR_002956372;XR_002956627;XR_002956973;XR_002957595;XR_002958013;XR_002958197;XR_002959730;XR_002959825;XR_247234;XR_926300;XR_926759;XR_928431;XR_933049;XR_936967;XR_938274;XR_945577;XR_945601;XR_946984;XR_950905,NR_135205;NR_135317;NR_135321;NR_135805;NR_136614;NR_144551;NR_145132;NR_146868;NR_149054;NR_149095;XM_005250452;XM_005250561;XM_005257705;XM_005259263;XM_005260436;XM_005268408;XM_005277913;XM_006711977;XM_006718489;XM_006724108;XM_011509597;XM_011510990;XM_011511522;XM_011512690;XM_011513342;XM_011515484;XM_011516447;XM_011516745;XM_011520156;XM_011520492;XM_011522809;XM_011523224;XM_011523450;XM_011525399;XM_011528161;XM_011528184;XM_011528864;XM_011529681;XM_011531216;XM_011532269;XM_011532724;XM_011535223;XM_011536177;XM_011537232;XM_011537795;XM_011539508;XM_011543607;XM_011543709;XM_011543774;XM_011544393;XM_017004625;XM_017005378;XM_017008944;XM_017009424;XM_017009790;XM_017009995;XM_017010114;XM_017010233;XM_017011961;XM_017012472;XM_017012734;XM_017012792;XM_017012798;XM_017012949;XM_017013332;XM_017014127;XM_017019386;XM_017020406;XM_017020794;XM_017021067;XM_017022505;XM_017023563;XM_017023575;XM_017023984;XM_017024761;XM_017025919;XM_017027551;XM_017027845;XM_017028539;XM_017028803;XM_017029034;XM_017030006;XM_024446248;XM_024446844;XM_024446981;XM_024447395;XM_024447970;XM_024448309;XM_024448764;XM_024450712;XM_024450803;XM_024451224;XM_024451752;XM_024451970;XM_024453251;XM_024453286;XM_024454159;XM_024454237;XM_024454343;XR_001737869;XR_001745007;XR_001745427;XR_001745827;XR_001746135;XR_001749276;XR_001749428;XR_001751932;XR_001752716;XR_001753050;XR_001753444;XR_001753519;XR_001754582;XR_001755492;XR_001755725;XR_002956372;XR_002956627;XR_002956973;XR_002957595;XR_002958013;XR_002958197;XR_002959730;XR_002959825;XR_247234;XR_926300;XR_926759;XR_928431;XR_933049;XR_936967;XR_938274;XR_945577;XR_945601;XR_946984;XR_950905
HRV,-0.31569832338572035,-1.1737690241811878,0.038,0.049,249,249,NM_172140;NM_001547;NM_000095;NM_000104;NM_000256;NM_000682;NM_000864;NM_001015049;NM_001017368;NM_001033056;NM_001050;NM_001098577;NM_001099221;NM_001099783;NM_001113495;NM_001114620;NM_001142287;NM_001142571;NM_001143937;NM_001145044;NM_001159279;NM_001159920;NM_001164382;NM_001168368;NM_001172639;NM_001190452;NM_001197294;NM_001243877;NM_001282941;NM_001286279;NM_001286687;NM_001297567;NM_001303241;NM_001330450;NM_001347888;NM_001348743;NM_001354733;NM_001722;NM_001785;NM_002176;NM_002202;NM_002443;NM_002458;NM_002526;NM_002993;NM_003225;NM_003823;NM_003956;NM_004273;NM_004350;NM_004473;NM_004887;NM_005101;NM_005226;NM_005623;NM_005773;NM_005854;NM_005962;NM_006110;NM_006207;NM_006843;NM_007113;NM_012170;NM_014077;NM_015315;NM_016190;NM_017442;NM_018207;NM_018965;NM_019074;NM_020406;NM_020905;NM_021064;NM_021819;NM_024292;NM_024625;NM_025153;NM_031948;NM_031965;NM_033133;NM_053275;NM_130848;NM_133445;NM_138456;NM_138706;NM_138717;NM_153027;NM_153337;NM_172138;NM_181449;NM_198532;NM_205853;NM_206866;NM_206914;NR_002448;NR_002571;NR_004378;NR_004859;NR_026756;NR_026867;NR_029435;NR_029639;NR_030286;NR_030761;NR_033711;NR_033901;NR_034085;NR_034125;NR_034156;NR_040090;NR_046251;NR_047570;NR_047648;NR_102759;NR_104098;NR_104224;NR_110569;NR_120662;NR_121581;NR_126467;NR_128720;NR_132360;NR_135014;NR_135835;NR_145422;NR_146076;NR_146455;NR_146624;NR_147697;NR_148960;XM_005249868;XM_005250889;XM_005265537;XM_005268837;XM_005269286;XM_005273583;XM_006712223;XM_006712761;XM_006715405;XM_006718516;XM_006718775;XM_006720983;XM_006723798;XM_006724246;XM_006724265;XM_011511121;XM_011512323;XM_011512401;XM_011512605;XM_011517404;XM_011518705;XM_011522772;XM_011523546;XM_011523750;XM_011526098;XM_011527060;XM_011527200;XM_011527460;XM_011527954;XM_011532957;XM_011534846;XM_011536616;XM_011537522;XM_011538386;XM_011540630;XM_011542399;XM_011542800;XM_011542933;XM_011543218;XM_011544346;XM_011545388;XM_017000457;XM_017003770;XM_017006293;XM_017007126;XM_017007594;XM_017009632;XM_017010302;XM_017011489;XM_017012102;XM_017012388;XM_017012934;XM_017014640;XM_017015459;XM_017015612;XM_017015932;XM_017018171;XM_017018688;XM_017018819;XM_017019971;XM_017020672;XM_017020854;XM_017022197;XM_017023908;XM_017025152;XM_017025237;XM_017026709;XM_017027021;XM_017029294;XM_017029378;XM_024446464;XM_024446858;XM_024448605;XM_024450562;XM_024451046;XM_024451332;XM_024451687;XM_024451706;XM_024452537;XM_024452798;XM_024453213;XR_001737772;XR_001738036;XR_001738322;XR_001739003;XR_001741050;XR_001741564;XR_001741965;XR_001742445;XR_001744845;XR_001744936;XR_001744956;XR_001745545;XR_001746229;XR_001747630;XR_001750792;XR_001751285;XR_001752566;XR_001753461;XR_001754636;XR_002956815;XR_002957368;XR_002957994;XR_002958144;XR_002958858;XR_002959392;XR_002959602;XR_923257;XR_929599;XR_936967;XR_938256;XR_938746;XR_940138;XR_944812;XR_944925;XR_946543;XR_946617;XR_947993;XR_949871,XM_005265537;XM_005268837;XM_005269286;XM_005273583;XM_006712223;XM_006712761;XM_006715405;XM_006718516;XM_006718775;XM_006720983;XM_006723798;XM_006724246;XM_006724265;XM_011511121;XM_011512323;XM_011512401;XM_011512605;XM_011517404;XM_011518705;XM_011522772;XM_011523546;XM_011523750;XM_011526098;XM_011527060;XM_011527200;XM_011527460;XM_011527954;XM_011532957;XM_011534846;XM_011536616;XM_011537522;XM_011538386;XM_011540630;XM_011542399;XM_011542800;XM_011542933;XM_011543218;XM_011544346;XM_011545388;XM_017000457;XM_017003770;XM_017006293;XM_017007126;XM_017007594;XM_017009632;XM_017010302;XM_017011489;XM_017012102;XM_017012388;XM_017012934;XM_017014640;XM_017015459;XM_017015612;XM_017015932;XM_017018171;XM_017018688;XM_017018819;XM_017019971;XM_017020672;XM_017020854;XM_017022197;XM_017023908;XM_017025152;XM_017025237;XM_017026709;XM_017027021;XM_017029294;XM_017029378;XM_024446464;XM_024446858;XM_024448605;XM_024450562;XM_024451046;XM_024451332;XM_024451687;XM_024451706;XM_024452537;XM_024452798;XM_024453213;XR_001737772;XR_001738036;XR_001738322;XR_001739003;XR_001741050;XR_001741564;XR_001741965;XR_001742445;XR_001744845;XR_001744936;XR_001744956;XR_001745545;XR_001746229;XR_001747630;XR_001750792;XR_001751285;XR_001752566;XR_001753461;XR_001754636;XR_002956815;XR_002957368;XR_002957994;XR_002958144;XR_002958858;XR_002959392;XR_002959602;XR_923257;XR_929599;XR_936967;XR_938256;XR_938746;XR_940138;XR_944812;XR_944925;XR_946543;XR_946617;XR_947993;XR_949871
EBOLA,-0.19105304477550708,-0.7089983239332984,0.999,1.0,249,249,NM_172140;NM_000584;NR_145429;NM_001945;XM_011521521;NM_003311;NM_001547;NM_005913;NM_000064;NM_000201;NM_000265;NM_000397;NM_000575;NM_000593;NM_000594;NM_000602;NM_000689;NM_001001437;NM_001005176;NM_001013699;NM_001024401;NM_001032731;NM_001039771;NM_001040874;NM_001099221;NM_001124;NM_001130677;NM_001164390;NM_001165;NM_001190943;NM_001199622;NM_001199837;NM_001256477;NM_001258406;NM_001270930;NM_001278160;NM_001278736;NM_001308043;NM_001320151;NM_001322816;NM_001322842;NM_001354840;NM_001354885;NM_001432;NM_001453;NM_001554;NM_001565;NM_001570;NM_001710;NM_001775;NM_001946;NM_002053;NM_002164;NM_002176;NM_002228;NM_002286;NM_002416;NM_002534;NM_002800;NM_002982;NM_002983;NM_002984;NM_002993;NM_003265;NM_003512;NM_003516;NM_003518;NM_003526;NM_003528;NM_003530;NM_003641;NM_003714;NM_003811;NM_004289;NM_004335;NM_004417;NM_004419;NM_004472;NM_004556;NM_004585;NM_004789;NM_004994;NM_005082;NM_005092;NM_005101;NM_005118;NM_005218;NM_005567;NM_005623;NM_005951;NM_005953;NM_005985;NM_006018;NM_006207;NM_006273;NM_006498;NM_006634;NM_006779;NM_006820;NM_007069;NM_007115;NM_007127;NM_012108;NM_012193;NM_012420;NM_014314;NM_014330;NM_014398;NM_014817;NM_015907;NM_016323;NM_016562;NM_017654;NM_018295;NM_020529;NM_020954;NM_020975;NM_021058;NM_021127;NM_022147;NM_022168;NM_024625;NM_031442;NM_032413;NM_033240;NM_052941;NM_052942;NM_053056;NM_133445;NM_138287;NM_138433;NM_138456;NM_145298;NM_145699;NM_145804;NM_152899;NM_153606;NM_153711;NM_175617;NM_176870;NM_177551;NM_178516;NM_182965;NR_002223;NR_003061;NR_003133;NR_003186;NR_003187;NR_003276;NR_003578;NR_003683;NR_026597;NR_038884;NR_038996;NR_039905;NR_040107;NR_103548;NR_109769;NR_109836;NR_110801;NR_126359;NR_130776;NR_131902;NR_132989;NR_134873;NR_135098;NR_146176;NR_146309;NR_147699;NR_148200;NR_149097;XM_005244771;XM_005247666;XM_005249745;XM_005262775;XM_005267119;XM_006712223;XM_006715555;XM_006719434;XM_006719896;XM_011511121;XM_011515618;XM_011518134;XM_011523949;XM_011524796;XM_011525249;XM_011525250;XM_011526044;XM_011527317;XM_011527432;XM_011527787;XM_011529057;XM_011529570;XM_011532103;XM_011543818;XM_011544269;XM_017008018;XM_017008383;XM_017008507;XM_017014612;XM_017015394;XM_017019904;XM_017022774;XM_017023020;XM_017024259;XM_017026873;XM_017027414;XM_017028086;XM_017028642;XM_017029164;XM_024446351;XM_024446532;XM_024449371;XM_024452275;XR_001736924;XR_001737203;XR_001738185;XR_001740861;XR_001741746;XR_001744070;XR_001745190;XR_001745425;XR_001747541;XR_001748530;XR_001749853;XR_001750762;XR_001751368;XR_001752800;XR_001752852;XR_001753775;XR_001754415;XR_002957015;XR_002958040;XR_002958246;XR_002959614;XR_242166;XR_923257;XR_925212;XR_929515;XR_933073;XR_933890;XR_938449;XR_941574;XR_943149;XR_946699;XR_946991;XR_947118;XR_947578;XR_950140,NR_126359;NR_130776;NR_131902;NR_132989;NR_134873;NR_135098;NR_146176;NR_146309;NR_147699;NR_148200;NR_149097;XM_005244771;XM_005247666;XM_005249745;XM_005262775;XM_005267119;XM_006712223;XM_006715555;XM_006719434;XM_006719896;XM_011511121;XM_011515618;XM_011518134;XM_011523949;XM_011524796;XM_011525249;XM_011525250;XM_011526044;XM_011527317;XM_011527432;XM_011527787;XM_011529057;XM_011529570;XM_011532103;XM_011543818;XM_011544269;XM_017008018;XM_017008383;XM_017008507;XM_017014612;XM_017015394;XM_017019904;XM_017022774;XM_017023020;XM_017024259;XM_017026873;XM_017027414;XM_017028086;XM_017028642;XM_017029164;XM_024446351;XM_024446532;XM_024449371;XM_024452275;XR_001736924;XR_001737203;XR_001738185;XR_001740861;XR_001741746;XR_001744070;XR_001745190;XR_001745425;XR_001747541;XR_001748530;XR_001749853;XR_001750762;XR_001751368;XR_001752800;XR_001752852;XR_001753775;XR_001754415;XR_002957015;XR_002958040;XR_002958246;XR_002959614;XR_242166;XR_923257;XR_925212;XR_929515;XR_933073;XR_933890;XR_938449;XR_941574;XR_943149;XR_946699;XR_946991;XR_947118;XR_947578;XR_950140
DENV1,-0.13279952919882013,-0.4941667491912494,1.0,1.0,249,249,XM_011538963;NM_172140;NM_000584;NM_000030;NM_001965;NR_040245;NM_001145033;NR_145429;NM_000422;NM_015193;NM_001964;XM_011521521;NM_000526;NR_015384;NM_002178;NM_000024;NM_000029;NM_000064;NM_000067;NM_000074;NM_000089;NM_000090;NM_000095;NM_000104;NM_000127;NM_000129;NM_000138;NM_000165;NM_000170;NM_000185;NM_000189;NM_000193;NM_000196;NM_000201;NM_000217;NM_000229;NM_000237;NM_000256;NM_000265;NM_000266;NM_000270;NM_000334;NM_000350;NM_000358;NM_000362;NM_000363;NM_000370;NM_000383;NM_000384;NM_000393;NM_000396;NM_000397;NM_000428;NM_000429;NM_000434;NM_000479;NM_000517;NM_000518;NM_000525;NM_000538;NM_000558;NM_000575;NM_000586;NM_000593;NM_000594;NM_000599;NM_000602;NM_000612;NM_000625;NM_000704;NM_000758;NM_000958;NM_000963;NM_001001437;NM_001001791;NM_001010905;NM_001014440;NM_001032731;NM_001127380;NM_001135147;NM_001145373;NM_001165;NM_001278736;NM_001282387;NM_001318207;NM_001322816;NM_001330183;NM_001352910;NM_001354840;NM_001432;NM_001565;NM_001570;NM_001710;NM_002006;NM_002089;NM_002090;NM_002120;NM_002155;NM_002164;NM_002176;NM_002228;NM_002229;NM_002507;NM_002638;NM_002800;NM_002852;NM_002982;NM_002983;NM_002984;NM_002994;NM_003082;NM_003265;NM_003299;NM_003407;NM_003714;NM_003897;NM_003955;NM_003956;NM_004120;NM_004335;NM_004417;NM_004419;NM_004556;NM_004585;NM_004646;NM_004933;NM_005082;NM_005101;NM_005252;NM_005347;NM_005514;NM_005557;NM_005562;NM_006010;NM_006018;NM_006084;NM_006398;NM_006914;NM_007076;NM_007115;NM_012118;NM_012328;NM_014314;NM_014330;NM_014379;NM_014398;NM_014417;NM_015444;NM_016306;NM_016323;NM_017633;NM_018445;NM_020529;NM_021101;NM_021127;NM_022044;NM_022147;NM_022168;NM_024625;NM_030762;NM_030952;NM_031419;NM_052941;NM_080657;NM_138287;NM_138433;NM_138456;NM_145301;NM_152592;NM_153606;NM_153711;NM_171998;NM_172138;NM_177455;NM_177551;NM_207322;NR_001284;NR_026556;NR_026682;NR_026867;NR_027701;NR_033258;NR_036158;NR_036159;NR_037191;NR_040090;NR_049793;NR_073430;NR_074079;NR_104133;NR_110255;NR_120528;NR_125739;NR_131935;NR_148221;NR_148960;NR_149095;XM_005249745;XM_005254549;XM_005267119;XM_006715555;XM_006719602;XM_011510285;XM_011510797;XM_011515618;XM_011527432;XM_011529128;XM_011529254;XM_011529570;XM_011530077;XM_011532103;XM_011533829;XM_011534447;XM_011535486;XM_011544456;XM_011544554;XM_017008383;XM_017008947;XM_017014612;XM_017019971;XM_017026873;XM_017027414;XM_017029908;XM_024446532;XM_024448960;XR_001736924;XR_001737203;XR_001737736;XR_001739612;XR_001741069;XR_001742640;XR_001743043;XR_001747541;XR_001747560;XR_001752777;XR_001752800;XR_001752852;XR_002957724;XR_002958752;XR_002959544;XR_922199;XR_929077;XR_929550;XR_938449;XR_944410;XR_950140;XR_950253;XR_950905;XR_951290,XM_011527432;XM_011529128;XM_011529254;XM_011529570;XM_011530077;XM_011532103;XM_011533829;XM_011534447;XM_011535486;XM_011544456;XM_011544554;XM_017008383;XM_017008947;XM_017014612;XM_017019971;XM_017026873;XM_017027414;XM_017029908;XM_024446532;XM_024448960;XR_001736924;XR_001737203;XR_001737736;XR_001739612;XR_001741069;XR_001742640;XR_001743043;XR_001747541;XR_001747560;XR_001752777;XR_001752800;XR_001752852;XR_002957724;XR_002958752;XR_002959544;XR_922199;XR_929077;XR_929550;XR_938449;XR_944410;XR_950140;XR_950253;XR_950905;XR_951290
